end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790262000,0.17,0.28,0.1,0.25,0.16,0.17,180.0,160.57
1790265600,0.17,0.25,0.17,0.21,0.2,0.21,571.97,626.33
1790269200,0.21,0.21,0.18,0.18,0.17,0.19,101.13,714.46
1790272800,,,,,0.17,0.18,0.0,714.46
1790276400,0.17,0.17,0.16,0.17,0.17,0.18,81.71,776.08
1790280000,0.18,0.23,0.18,0.23,0.22,0.24,174.22,929.3
1790283600,0.22,0.22,0.22,0.22,0.23,0.24,7.0,929.3
1790287200,0.24,0.25,0.23,0.25,0.22,0.23,281.0,1210.3
1790290800,0.22,0.22,0.2,0.2,0.2,0.21,31.93,1210.3
1790294400,0.21,0.21,0.15,0.15,0.15,0.16,217.99,1284.3
1790298000,0.15,0.15,0.09,0.09,0.07,0.08,246.24,1440.41
1790301600,0.08,0.08,0.04,0.04,0.04,0.05,74.4,1488.61
1790305200,0.04,0.05,0.04,0.05,0.04,0.05,201.35,1562.61
1790308800,,,,,0.03,0.04,0.0,1562.61
1790312400,0.04,0.04,0.03,0.03,0.03,0.04,15.27,1577.88
1790316000,0.03,0.06,0.03,0.06,0.04,0.05,232.28,1810.16
1790319600,0.04,0.04,0.04,0.04,0.04,0.05,4.0,1813.16
1790323200,0.05,0.06,0.04,0.04,0.04,0.05,62.15,1873.31
1790326800,0.04,0.04,0.03,0.03,0.03,0.04,36.0,1889.04
1790330400,0.03,0.04,0.03,0.04,0.03,0.04,166.0,2055.04
1790334000,0.02,0.03,0.02,0.02,0.02,0.04,215.58,2270.62
1790337600,0.03,0.04,0.02,0.04,0.02,0.03,174.13,2352.75
1790341200,0.02,0.02,0.01,0.01,0.01,0.02,173.03,2492.59
1790344800,0.02,0.02,0.02,0.02,0.02,0.03,41.0,2530.59
1790348400,0.02,0.02,0.02,0.02,0.02,0.03,137.18,2667.77
1790352000,0.02,0.02,0.01,0.02,0.0,0.01,740.15,3116.17
1790355600,,,,,0.0,0.01,0.0,3116.17
1790359200,0.01,0.02,0.01,0.01,0.0,0.01,144.84,3201.01
1790362800,0.01,0.01,0.01,0.01,0.0,0.01,20.0,3221.01
1790366400,0.01,0.01,0.01,0.01,0.0,0.01,21.0,3242.01
1790370000,0.01,0.01,0.01,0.01,0.0,0.01,19.0,3250.19
1790373600,,,,,0.0,0.01,0.0,3250.19
1790377200,0.01,0.01,0.01,0.01,0.0,0.01,7.0,3243.19
1790380800,,,,,0.0,0.01,0.0,3243.19
1790384400,,,,,0.0,0.01,0.0,3243.19
1790388000,0.01,0.01,0.01,0.01,0.0,0.01,7.13,3236.06
1790391600,,,,,0.0,0.01,0.0,3236.06
1790395200,,,,,0.0,0.01,0.0,3236.06
1790398800,,,,,0.0,0.01,0.0,3236.06
1790402400,,,,,0.0,0.01,0.0,3236.06
1790406000,,,,,0.0,1.0,0.0,3236.06
