end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1779336000,,,,,0.07,0.92,0.0,0.0
1779422400,,,,,0.1,0.84,0.0,0.0
1779508800,,,,,0.11,0.73,0.0,0.0
1779595200,,,,,0.1,0.66,0.0,0.0
1779681600,0.66,0.67,0.66,0.67,0.1,0.65,28.0,28.0
1779768000,,,,,0.15,0.65,0.0,28.0
1779854400,,,,,0.18,0.64,0.0,28.0
1779940800,0.63,0.63,0.63,0.63,0.2,0.59,38.68,66.68
1780027200,,,,,0.23,0.56,0.0,66.68
1780113600,0.55,0.56,0.55,0.56,0.25,0.55,17.34,84.02
1780200000,0.55,0.56,0.55,0.56,0.25,0.56,86.69,170.71
1780286400,0.55,0.56,0.55,0.56,0.24,0.56,69.36,240.07
1780372800,0.56,0.56,0.56,0.56,0.27,0.56,3.46,243.53
1780459200,,,,,0.34,0.56,0.0,243.53
1780545600,,,,,0.35,0.56,0.0,243.53
1780632000,0.56,0.56,0.56,0.56,0.35,0.57,430.39,673.92
1780718400,,,,,0.35,0.57,0.0,673.92
1780804800,,,,,0.35,0.55,0.0,673.92
1780891200,0.55,0.59,0.55,0.59,0.37,0.55,176.79,850.71
1780977600,0.37,0.57,0.37,0.57,0.37,0.55,24.47,864.79
1781064000,,,,,0.38,0.54,0.0,864.79
1781150400,,,,,0.38,0.54,0.0,864.79
1781236800,,,,,0.38,0.54,0.0,864.79
1781409600,,,,,0.39,0.54,0.0,864.79
1781496000,0.54,0.54,0.54,0.54,0.39,0.54,8.0,872.79
1781582400,0.54,0.54,0.49,0.5,0.52,0.54,43.46,915.61
1781668800,0.57,0.57,0.5,0.5,0.42,0.53,105.4,928.92
1781755200,,,,,0.42,0.53,0.0,928.92
1781841600,0.52,0.57,0.52,0.57,0.42,0.53,8.75,937.67
1781928000,,,,,0.42,0.55,0.0,937.67
1782014400,0.42,0.49,0.42,0.49,0.42,0.48,46.86,949.91
1782100800,0.48,0.48,0.42,0.42,0.43,0.51,161.81,953.93
1782187200,0.51,0.51,0.46,0.48,0.43,0.49,58.29,1004.22
1782273600,0.48,0.56,0.48,0.56,0.47,0.54,63.28,1067.5
1782360000,0.55,0.55,0.52,0.52,0.48,0.55,12.69,1072.31
1782446400,0.47,0.47,0.47,0.47,0.5,0.55,8.75,1063.56
1782532800,0.5,0.55,0.5,0.55,0.42,0.54,17.22,1063.56
1782619200,,,,,0.44,0.49,0.0,1063.56
1782705600,0.48,0.49,0.43,0.48,0.44,0.49,307.16,1353.56
1782792000,0.48,0.49,0.48,0.49,0.44,0.49,29.65,1383.21
1782878400,,,,,0.43,0.48,0.0,1383.21
1782964800,0.48,0.49,0.48,0.49,0.44,0.49,19.79,1403.0
1783051200,0.49,0.49,0.49,0.49,0.44,0.49,35.41,1438.41
1783137600,0.49,0.49,0.44,0.49,0.44,0.49,149.89,1519.19
1783224000,0.48,0.55,0.48,0.55,0.44,0.54,101.42,1620.61
1783310400,0.54,0.54,0.54,0.54,0.44,0.54,7.24,1627.85
1783396800,,,,,0.45,0.53,0.0,1627.85
1783483200,0.53,0.54,0.53,0.54,0.47,0.54,9.05,1636.9
1783569600,0.55,0.55,0.49,0.55,0.49,0.55,67.52,1686.42
1783656000,0.47,0.54,0.47,0.54,0.47,0.52,24.62,1687.22
1783742400,0.52,0.58,0.45,0.45,0.45,0.57,101.05,1784.27
1783828800,0.45,0.45,0.45,0.45,0.45,0.59,1.79,1782.48
1783915200,0.58,0.59,0.58,0.59,0.45,0.58,5.01,1787.49
1784001600,0.58,0.59,0.58,0.59,0.45,0.59,166.45,1953.94
1784088000,0.59,0.59,0.44,0.44,0.46,0.56,248.83,2016.32
1784174400,0.58,0.6,0.58,0.6,0.47,0.59,170.53,2086.85
1784260800,0.49,0.49,0.47,0.47,0.46,0.53,51.97,2094.22
1784347200,0.49,0.49,0.49,0.49,0.46,0.48,3.94,2098.16
1784433600,0.48,0.49,0.48,0.49,0.46,0.49,45.98,2136.77
1784520000,0.48,0.49,0.44,0.49,0.44,0.48,96.97,2127.98
1784606400,0.48,0.49,0.45,0.45,0.45,0.49,93.94,2131.92
1784692800,0.49,0.49,0.48,0.48,0.47,0.48,182.48,2279.4
1784779200,0.48,0.49,0.48,0.49,0.47,0.49,58.25,2329.65
1784865600,0.48,0.48,0.48,0.48,0.47,0.48,164.57,2491.66
1784952000,0.48,0.48,0.48,0.48,0.47,0.48,220.6,2712.26
1785038400,0.48,0.48,0.48,0.48,0.47,0.48,275.38,2987.64
1785124800,0.48,0.48,0.45,0.48,0.45,0.48,227.09,3118.79
1785211200,0.48,0.49,0.45,0.45,0.45,0.49,69.98,3126.95
1785297600,0.48,0.5,0.45,0.5,0.45,0.49,744.72,3767.67
1785384000,0.5,0.5,0.45,0.49,0.45,0.49,58.74,3807.09
1785470400,0.49,0.5,0.45,0.48,0.46,0.48,765.79,4355.72
1785556800,0.49,0.5,0.45,0.5,0.46,0.49,239.45,4516.37
