end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1788753600,,,,,0.08,0.81,0.0,0.0
1788840000,,,,,0.12,0.54,0.0,0.0
1788926400,0.5,0.51,0.5,0.5,0.36,0.47,19.03,19.03
1789012800,0.47,0.57,0.47,0.57,0.38,0.57,21.71,40.74
1789099200,,,,,0.46,0.56,0.0,40.74
1789185600,0.55,0.55,0.55,0.55,0.46,0.53,2.0,42.74
1789272000,0.53,0.8,0.43,0.56,0.51,0.56,158.11,166.04
1789358400,0.56,0.59,0.47,0.47,0.46,0.47,814.48,866.04
1789444800,0.47,0.47,0.45,0.46,0.45,0.46,1186.91,2051.63
1789531200,0.46,0.47,0.46,0.47,0.46,0.47,1658.45,3710.08
1789617600,0.47,0.47,0.46,0.46,0.45,0.46,701.87,4411.95
1789704000,0.46,0.48,0.46,0.47,0.46,0.47,1326.73,5643.69
1789790400,0.47,0.47,0.46,0.47,0.46,0.47,2934.29,8528.11
1789876800,0.47,0.94,0.42,0.92,0.92,0.93,1309561.39,929713.45
