end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1779336000,,,,,0.07,0.92,0.0,0.0
1779422400,0.83,0.9,0.83,0.9,0.15,0.79,112.53,112.53
1779508800,,,,,0.35,0.7,0.0,112.53
1779595200,,,,,0.35,0.63,0.0,112.53
1779681600,,,,,0.35,0.59,0.0,112.53
1779768000,0.61,0.61,0.61,0.61,0.36,0.61,1.59,114.12
1779854400,,,,,0.36,0.61,0.0,114.12
1779940800,0.6,0.6,0.6,0.6,0.37,0.82,32.41,146.53
1780027200,,,,,0.39,0.78,0.0,146.53
1780113600,0.39,0.39,0.38,0.38,0.38,0.74,32.41,114.12
1780200000,0.74,0.74,0.74,0.74,0.39,0.74,1.32,115.44
1780286400,,,,,0.39,0.73,0.0,115.44
1780372800,0.72,0.74,0.72,0.74,0.41,0.75,26.66,142.1
1780459200,,,,,0.41,0.79,0.0,142.1
1780545600,,,,,0.43,0.72,0.0,142.1
1780632000,0.65,0.65,0.65,0.65,0.44,0.65,15.01,157.11
1780718400,0.65,0.65,0.65,0.65,0.44,0.65,0.35,157.46
1780804800,0.65,0.65,0.42,0.42,0.45,0.65,90.1,157.46
1780891200,0.65,0.66,0.65,0.66,0.45,0.65,74.01,231.47
1780977600,0.65,0.65,0.65,0.65,0.45,0.7,3.0,234.47
1781064000,0.65,0.65,0.65,0.65,0.45,0.63,1.49,235.96
1781150400,0.63,0.63,0.46,0.46,0.46,0.63,1.3,237.11
1781236800,,,,,0.46,0.63,0.0,237.11
1781323200,,,,,0.47,0.64,0.0,237.11
1781409600,0.47,0.47,0.47,0.47,0.47,0.63,74.01,163.1
1781496000,,,,,0.48,0.64,0.0,163.1
1781582400,0.56,0.56,0.55,0.56,0.48,0.56,4.64,163.1
1781668800,,,,,0.48,0.54,0.0,163.1
1781755200,0.54,0.6,0.48,0.48,0.47,0.56,17.16,163.1
1781841600,0.56,0.58,0.51,0.51,0.5,0.57,27.54,190.64
1781928000,,,,,0.55,0.62,0.0,190.64
1782014400,0.57,0.57,0.55,0.55,0.55,0.6,29.55,190.65
1782100800,0.62,0.62,0.62,0.62,0.55,0.59,157.79,348.44
1782187200,0.55,0.67,0.55,0.58,0.55,0.58,175.75,501.3
1782273600,0.55,0.61,0.55,0.61,0.49,0.54,12.46,509.82
1782360000,,,,,0.47,0.51,0.0,509.82
1782446400,,,,,0.47,0.53,0.0,509.82
1782532800,0.53,0.53,0.53,0.53,0.48,0.6,9.0,518.82
1782619200,0.51,0.51,0.51,0.51,0.51,0.57,8.52,518.82
1782705600,0.56,0.57,0.56,0.57,0.53,0.57,17.1,527.4
1782792000,0.53,0.53,0.53,0.53,0.51,0.56,3.34,524.06
1782878400,,,,,0.51,0.56,0.0,524.06
1782964800,,,,,0.51,0.56,0.0,524.06
1783051200,,,,,0.51,0.56,0.0,524.06
1783137600,,,,,0.51,0.56,0.0,524.06
1783224000,,,,,0.51,0.56,0.0,524.06
1783310400,0.56,0.56,0.56,0.56,0.51,0.56,1.73,525.79
1783396800,,,,,0.51,0.56,0.0,525.79
1783483200,,,,,0.51,0.56,0.0,525.79
1783569600,,,,,0.51,0.55,0.0,525.79
1783656000,0.57,0.57,0.57,0.57,0.51,0.57,8.51,534.3
1783742400,0.57,0.57,0.51,0.51,0.51,0.56,30.94,563.24
1783828800,,,,,0.51,0.57,0.0,563.24
1783915200,0.56,0.57,0.56,0.56,0.51,0.56,342.43,905.67
1784001600,0.56,0.56,0.56,0.56,0.51,0.57,5.11,905.67
1784088000,0.57,0.57,0.57,0.57,0.51,0.57,1.7,907.37
1784174400,0.51,0.51,0.51,0.51,0.51,0.57,21.0,907.37
1784260800,0.56,0.56,0.56,0.56,0.51,0.57,51.97,959.34
1784347200,0.57,0.57,0.51,0.51,0.51,0.57,35.81,975.46
1784433600,,,,,0.51,0.57,0.0,975.46
1784520000,0.51,0.57,0.51,0.57,0.51,0.57,22.2,955.26
1784606400,,,,,0.51,0.57,0.0,955.26
1784692800,0.57,0.57,0.57,0.57,0.51,0.56,110.67,1065.93
1784779200,,,,,0.51,0.57,0.0,1065.93
1784865600,0.57,0.57,0.57,0.57,0.52,0.56,1.7,1067.63
1784952000,0.57,0.57,0.57,0.57,0.51,0.56,42.57,1110.2
1785038400,0.57,0.57,0.56,0.56,0.52,0.56,170.48,1280.68
1785124800,0.56,0.57,0.51,0.57,0.52,0.56,152.84,1230.86
1785211200,0.57,0.57,0.57,0.57,0.51,0.56,85.15,1316.01
1785297600,0.56,0.56,0.56,0.56,0.52,0.56,50.31,1366.32
1785384000,0.56,0.56,0.56,0.56,0.51,0.56,17.32,1383.64
1785470400,0.57,0.57,0.57,0.57,0.52,0.55,1.7,1385.34
1785556800,0.55,0.56,0.55,0.55,0.52,0.55,189.62,1574.96
1785643200,0.55,0.55,0.55,0.55,0.52,0.55,5.0,1579.96
1785729600,0.56,0.56,0.55,0.55,0.52,0.55,22.33,1602.29
1785816000,0.55,0.55,0.55,0.55,0.52,0.55,33.49,1635.78
1785902400,0.55,0.59,0.55,0.59,0.54,0.59,3701.82,5337.6
1785988800,0.58,0.59,0.55,0.55,0.55,0.57,2625.87,7877.47
1786075200,0.56,0.56,0.56,0.56,0.55,0.56,17.22,7894.69
1786161600,0.56,0.57,0.56,0.57,0.55,0.57,41.22,7935.91
1786248000,0.57,0.57,0.56,0.56,0.55,0.57,101.67,8021.32
