end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790110800,,,,,0.01,0.04,0.0,0.0
1790114400,,,,,0.01,0.03,0.0,0.0
1790118000,,,,,0.01,0.04,0.0,0.0
1790121600,,,,,0.01,0.04,0.0,0.0
1790125200,,,,,0.0,0.03,0.0,0.0
1790128800,,,,,0.0,0.03,0.0,0.0
1790132400,,,,,0.0,0.03,0.0,0.0
1790136000,,,,,0.0,0.03,0.0,0.0
1790139600,,,,,0.0,0.02,0.0,0.0
1790143200,,,,,0.0,0.03,0.0,0.0
1790146800,,,,,0.0,0.03,0.0,0.0
1790150400,,,,,0.01,0.03,0.0,0.0
1790154000,,,,,0.02,0.04,0.0,0.0
1790157600,,,,,0.01,0.04,0.0,0.0
1790161200,,,,,0.01,0.03,0.0,0.0
1790164800,,,,,0.02,0.04,0.0,0.0
1790168400,,,,,0.02,0.04,0.0,0.0
1790172000,,,,,0.01,0.03,0.0,0.0
1790175600,0.09,0.09,0.09,0.09,0.09,0.1,2.0,2.0
1790179200,0.1,0.15,0.1,0.15,0.13,0.15,328.44,330.44
1790182800,0.15,0.16,0.15,0.16,0.13,0.17,199.85,530.29
1790186400,0.16,0.19,0.13,0.19,0.14,0.19,571.3,1097.48
1790190000,0.21,0.26,0.2,0.24,0.22,0.24,639.92,1586.01
1790193600,0.22,0.26,0.21,0.21,0.05,0.13,184.93,1766.94
1790197200,0.15,0.99,0.03,0.99,0.99,1.0,17959.17,6295.92
