end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790312460,0.23,0.26,0.23,0.26,0.18,0.25,194.47,194.47
1790312520,0.24,0.24,0.24,0.24,0.21,0.24,19.78,214.25
1790312580,0.24,0.24,0.24,0.24,0.21,0.22,25.0,239.25
1790312640,0.24,0.24,0.24,0.24,0.21,0.24,35.6,274.85
1790312700,0.21,0.21,0.21,0.21,0.22,0.24,25.0,274.85
1790312760,,,,,0.2,0.21,0.0,274.85
1790312820,0.21,0.22,0.21,0.21,0.21,0.22,55.81,319.93
1790312880,0.21,0.21,0.21,0.21,0.2,0.22,25.23,345.16
1790312940,0.22,0.22,0.22,0.22,0.21,0.22,21.55,366.71
1790313000,,,,,0.22,0.23,0.0,366.71
1790313060,0.23,0.3,0.23,0.27,0.23,0.24,837.97,1179.68
1790313120,,,,,0.22,0.23,0.0,1179.68
1790313180,,,,,0.22,0.23,0.0,1179.68
1790313240,,,,,0.22,0.25,0.0,1179.68
1790313300,,,,,0.22,0.23,0.0,1179.68
1790313360,0.23,0.23,0.23,0.23,0.23,0.24,32.99,1212.67
1790313420,0.24,0.25,0.24,0.25,0.25,0.28,37.14,1212.67
1790313480,0.27,0.27,0.27,0.27,0.24,0.28,7.04,1219.71
1790313540,,,,,0.23,0.24,0.0,1219.71
1790313600,0.25,0.25,0.25,0.25,0.22,0.23,7.6,1227.31
1790313660,0.25,0.25,0.25,0.25,0.23,0.24,15.0,1242.31
1790313720,0.25,0.25,0.25,0.25,0.24,0.25,9.5,1251.81
1790313780,0.22,0.22,0.22,0.22,0.22,0.23,199.03,1450.84
1790313840,0.22,0.22,0.22,0.22,0.13,0.14,0.97,1451.81
1790313900,0.14,0.2,0.14,0.2,0.15,0.17,41.63,1475.48
1790313960,,,,,0.19,0.22,0.0,1475.48
1790314020,0.23,0.23,0.23,0.23,0.22,0.23,30.0,1505.48
1790314080,0.21,0.21,0.21,0.21,0.22,0.24,77.33,1513.67
1790314140,,,,,0.22,0.24,0.0,1513.67
1790314200,,,,,0.23,0.25,0.0,1513.67
1790314260,0.24,0.25,0.24,0.25,0.17,0.2,125.67,1480.25
1790314320,,,,,0.17,0.21,0.0,1480.25
1790314380,,,,,0.14,0.18,0.0,1480.25
1790314440,0.2,0.2,0.2,0.2,0.24,0.25,64.61,1532.61
1790314500,0.25,0.25,0.25,0.25,0.22,0.24,34.0,1563.85
1790314560,0.26,0.27,0.26,0.27,0.29,0.3,12.0,1575.85
1790314620,0.29,0.31,0.29,0.31,0.33,0.34,221.77,1797.62
1790314680,0.35,0.35,0.35,0.35,0.33,0.34,101.11,1898.73
1790314740,0.33,0.34,0.33,0.34,0.33,0.34,91.59,1989.32
1790314800,0.34,0.37,0.25,0.27,0.24,0.26,193.48,2118.72
1790314860,0.28,0.3,0.28,0.3,0.32,0.37,80.71,2199.43
1790314920,,,,,0.37,0.39,0.0,2199.43
1790314980,0.39,0.39,0.39,0.39,0.4,0.41,5.0,2199.43
1790315040,0.43,0.43,0.41,0.41,0.43,0.44,23.89,2197.9
1790315100,0.44,0.45,0.44,0.44,0.44,0.45,198.59,2240.49
1790315160,0.44,0.44,0.44,0.44,0.41,0.45,3.0,2243.49
1790315220,0.45,0.5,0.45,0.49,0.46,0.5,237.78,2401.27
1790315280,0.5,0.5,0.48,0.5,0.46,0.49,16.3,2403.49
1790315340,,,,,0.52,0.53,0.0,2403.49
1790315400,0.53,0.54,0.53,0.54,0.57,0.58,159.72,2418.49
1790315460,0.59,0.6,0.59,0.6,0.6,0.62,101.3,2361.49
1790315520,0.62,0.68,0.62,0.68,0.68,0.69,910.15,2869.61
1790315580,0.69,0.71,0.69,0.71,0.69,0.7,224.05,2915.47
1790315640,0.69,0.69,0.57,0.59,0.6,0.62,414.13,2889.84
1790315700,0.65,0.75,0.65,0.75,0.74,0.76,77.33,2884.51
1790315760,0.72,0.73,0.69,0.72,0.72,0.76,52.53,2906.39
1790315820,0.76,0.82,0.58,0.58,0.58,0.6,1009.67,3319.84
1790315880,0.61,0.67,0.37,0.39,0.34,0.38,1108.25,3012.05
1790315940,0.38,0.48,0.33,0.35,0.32,0.38,741.43,3380.53
1790316000,0.34,0.34,0.01,0.03,0.0,0.06,1494.2,4310.57
1790316060,,,,,0.0,1.0,0.0,4310.57
