end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790262000,0.24,0.26,0.23,0.24,0.21,0.23,67.08,67.08
1790265600,0.21,0.21,0.14,0.14,0.13,0.15,495.82,562.9
1790269200,0.14,0.14,0.13,0.13,0.13,0.14,26.86,589.76
1790272800,0.13,0.18,0.11,0.18,0.15,0.16,471.43,1038.06
1790276400,0.13,0.16,0.13,0.13,0.12,0.13,42.05,1070.63
1790280000,0.13,0.14,0.13,0.13,0.11,0.12,51.0,1121.63
1790283600,0.11,0.18,0.11,0.16,0.13,0.14,404.16,1492.79
1790287200,0.13,0.17,0.11,0.11,0.11,0.12,414.18,1747.44
1790290800,0.12,0.13,0.1,0.1,0.1,0.11,409.3,1736.59
1790294400,0.11,0.13,0.1,0.11,0.11,0.12,504.2,2171.06
1790298000,0.11,0.12,0.1,0.11,0.1,0.11,188.62,2355.68
1790301600,0.11,0.12,0.1,0.12,0.11,0.12,156.09,2415.2
1790305200,0.12,0.18,0.1,0.15,0.12,0.14,1315.98,3140.49
1790308800,0.14,0.18,0.13,0.16,0.14,0.16,895.54,3905.96
1790312400,0.15,0.17,0.13,0.14,0.14,0.16,404.71,4297.61
1790316000,0.14,0.16,0.12,0.15,0.14,0.15,428.16,4410.13
1790319600,0.14,0.16,0.13,0.16,0.14,0.15,129.83,4538.96
1790323200,0.15,0.15,0.09,0.11,0.09,0.1,560.06,4958.27
1790326800,0.1,0.14,0.04,0.05,0.04,0.05,1723.94,6194.68
1790330400,0.05,0.09,0.02,0.05,0.02,0.06,1709.25,7508.02
1790334000,0.06,0.13,0.03,0.11,0.1,0.11,1594.28,8296.15
1790337600,0.11,0.17,0.05,0.13,0.12,0.13,1987.09,9821.94
1790341200,0.13,0.14,0.07,0.12,0.08,0.12,2397.63,11218.64
1790344800,0.11,0.14,0.05,0.13,0.11,0.13,4896.82,15020.6
1790348400,0.13,0.14,0.08,0.1,0.1,0.12,3756.75,18039.63
1790352000,0.12,0.14,0.07,0.13,0.1,0.11,5274.23,21018.51
1790355600,0.11,0.14,0.07,0.11,0.11,0.12,6926.74,24724.94
1790359200,0.11,0.15,0.08,0.13,0.13,0.14,7733.81,29754.78
1790362800,0.13,0.14,0.05,0.1,0.08,0.1,8049.5,33957.72
1790366400,0.08,0.12,0.01,0.03,0.02,0.03,13119.76,35357.45
1790370000,0.02,0.06,0.01,0.01,0.0,0.01,10652.43,39353.25
1790373600,0.01,0.01,0.01,0.01,0.0,0.01,5463.74,44555.6
1790377200,0.01,0.01,0.01,0.01,0.0,0.01,14010.12,58428.57
1790380800,0.01,0.01,0.01,0.01,0.0,0.01,27567.7,85996.27
1790384400,0.01,0.01,0.01,0.01,0.0,0.01,5837.3,91833.57
1790388000,0.01,0.01,0.01,0.01,0.0,0.01,5756.28,97589.85
1790391600,0.01,0.01,0.01,0.01,0.0,0.01,3454.02,101042.87
1790395200,0.01,0.01,0.01,0.01,0.0,0.01,3500.34,104543.21
1790398800,0.01,0.01,0.01,0.01,0.0,0.01,2255.95,106795.16
1790402400,0.01,0.01,0.01,0.01,0.0,0.01,12360.6,119155.76
1790406000,0.01,0.01,0.01,0.01,0.0,0.01,2543.66,121699.42
1790409600,0.01,0.01,0.01,0.01,0.0,0.01,0.93,121700.35
1790413200,,,,,0.0,1.0,0.0,121700.35
