end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790100060,0.42,0.51,0.36,0.37,0.37,0.38,157828.62,87136.17
1790100120,0.37,0.4,0.3,0.39,0.39,0.4,116497.62,153129.29
1790100180,0.39,0.42,0.3,0.39,0.39,0.4,127146.38,211995.6
1790100240,0.39,0.47,0.36,0.44,0.43,0.44,94860.39,217420.44
1790100300,0.44,0.55,0.37,0.44,0.43,0.44,152352.94,235130.35
1790100360,0.44,0.54,0.35,0.37,0.36,0.37,176800.36,252189.12
1790100420,0.36,0.39,0.26,0.29,0.28,0.29,180563.35,298089.04
1790100480,0.29,0.32,0.19,0.21,0.2,0.21,147480.32,339616.17
1790100540,0.21,0.26,0.15,0.21,0.2,0.21,156699.02,386716.73
1790100600,0.21,0.24,0.11,0.12,0.11,0.12,105885.83,415927.05
1790100660,0.12,0.14,0.023,0.029,0.028,0.029,263303.88,459380.98
1790100720,0.028,0.15,0.02,0.066,0.065,0.066,276747.87,502124.63
1790100780,0.066,0.24,0.051,0.14,0.14,0.15,248235.3,524283.81
1790100840,0.15,0.67,0.05,0.6,0.59,0.6,505805.0,436706.58
1790100900,0.59,0.942,0.001,0.001,0.0,0.001,1137856.3,707719.74
1790100960,,,,,0.0,1.0,0.0,707719.74
