end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790262060,0.57,0.6,0.35,0.51,0.51,0.52,170827.38,98340.03
1790262120,0.52,0.64,0.51,0.56,0.56,0.57,105228.87,134132.81
1790262180,0.57,0.57,0.34,0.34,0.34,0.35,120613.34,171442.65
1790262240,0.35,0.53,0.33,0.53,0.53,0.54,124534.72,207817.09
1790262300,0.54,0.75,0.52,0.72,0.72,0.73,179721.81,229965.26
1790262360,0.72,0.85,0.7,0.76,0.75,0.76,158449.32,289078.71
1790262420,0.76,0.909,0.75,0.909,0.908,0.909,153964.61,321520.5
1790262480,0.908,0.93,0.86,0.89,0.89,0.9,138026.81,345623.04
1790262540,0.89,0.979,0.88,0.974,0.974,0.975,190899.69,390310.66
1790262600,0.974,0.977,0.935,0.956,0.956,0.957,100748.71,405364.61
1790262660,0.957,0.984,0.921,0.926,0.925,0.926,149511.46,459633.39
1790262720,0.925,0.996,0.89,0.996,0.995,0.996,304753.87,522456.18
1790262780,0.995,0.999,0.995,0.999,0.999,1.0,499944.04,733374.14
1790262840,0.999,0.999,0.998,0.999,0.998,0.999,241319.26,903903.88
1790262900,0.998,0.999,0.998,0.999,0.999,1.0,31003.29,927127.89
1790262960,,,,,0.0,1.0,0.0,927127.89
