end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790330460,0.45,0.46,0.39,0.41,0.4,0.41,64370.14,38814.89
1790330520,0.4,0.4,0.2,0.21,0.2,0.21,81601.21,73345.86
1790330580,0.21,0.25,0.11,0.11,0.11,0.12,85592.1,112836.92
1790330640,0.11,0.12,0.055,0.056,0.055,0.056,54844.22,146312.61
1790330700,0.055,0.056,0.035,0.045,0.044,0.045,57146.57,177108.5
1790330760,0.045,0.045,0.031,0.032,0.032,0.033,50937.98,208166.09
1790330820,0.032,0.035,0.023,0.028,0.028,0.029,54647.9,235782.88
1790330880,0.028,0.03,0.015,0.017,0.016,0.017,53885.84,252147.36
1790330940,0.016,0.021,0.014,0.017,0.016,0.017,38683.89,261259.67
1790331000,0.017,0.019,0.011,0.014,0.014,0.015,39110.54,269143.68
1790331060,0.014,0.033,0.011,0.031,0.03,0.031,43678.65,287822.47
1790331120,0.03,0.031,0.015,0.017,0.017,0.018,46202.6,309112.84
1790331180,0.017,0.025,0.005,0.007,0.006,0.007,113910.01,337837.19
1790331240,0.006,0.007,0.001,0.001,0.0,0.001,240106.53,447808.01
1790331300,0.001,0.001,0.001,0.001,0.0,0.001,77274.96,523571.55
1790331360,,,,,0.0,1.0,0.0,523571.55
