end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790085660,0.49,0.56,0.25,0.28,0.27,0.28,117823.69,77536.21
1790085720,0.28,0.33,0.22,0.31,0.3,0.31,83281.59,114376.87
1790085780,0.31,0.34,0.21,0.25,0.24,0.25,107774.36,165760.37
1790085840,0.24,0.26,0.15,0.16,0.15,0.16,67921.88,201737.42
1790085900,0.16,0.21,0.12,0.14,0.13,0.14,98101.65,234907.41
1790085960,0.14,0.18,0.081,0.097,0.097,0.098,134833.62,283112.77
1790086020,0.098,0.18,0.083,0.15,0.15,0.16,102175.71,316338.14
1790086080,0.15,0.38,0.15,0.26,0.25,0.26,115423.67,334512.09
1790086140,0.26,0.28,0.1,0.16,0.15,0.16,71493.77,342460.33
1790086200,0.15,0.16,0.031,0.038,0.037,0.038,160983.16,380648.17
1790086260,0.037,0.19,0.03,0.17,0.16,0.17,175312.74,429708.61
1790086320,0.16,0.5,0.13,0.28,0.27,0.28,238087.1,374262.82
1790086380,0.27,0.7,0.2,0.64,0.63,0.65,198506.29,350272.01
1790086440,0.64,0.89,0.33,0.86,0.86,0.87,523868.47,370873.08
1790086500,0.87,0.999,0.64,0.999,0.999,1.0,976606.18,650956.67
1790086560,,,,,0.0,1.0,0.0,650956.67
