end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790145060,0.43,0.46,0.32,0.35,0.34,0.35,106411.06,79548.96
1790145120,0.35,0.57,0.25,0.57,0.56,0.57,163215.69,157012.16
1790145180,0.56,0.59,0.46,0.55,0.54,0.55,117358.23,198369.38
1790145240,0.54,0.59,0.46,0.49,0.49,0.5,94041.12,213662.21
1790145300,0.49,0.57,0.49,0.55,0.54,0.55,63427.89,234737.11
1790145360,0.55,0.74,0.52,0.73,0.72,0.73,106950.8,240410.25
1790145420,0.73,0.84,0.7,0.83,0.83,0.84,128476.06,249980.21
1790145480,0.83,0.918,0.75,0.906,0.905,0.906,131409.9,256275.09
1790145540,0.906,0.924,0.84,0.919,0.919,0.92,122893.47,265080.28
1790145600,0.919,0.95,0.919,0.945,0.945,0.946,81621.58,286906.35
1790145660,0.946,0.967,0.944,0.965,0.965,0.966,92097.44,309754.5
1790145720,0.965,0.988,0.96,0.987,0.987,0.988,97451.59,328992.84
1790145780,0.987,0.997,0.985,0.997,0.996,0.997,171532.05,377221.0
1790145840,0.997,0.999,0.996,0.999,0.998,0.999,152861.14,439408.12
1790145900,0.999,0.999,0.993,0.999,0.999,1.0,144853.49,537776.3
1790145960,,,,,0.0,1.0,0.0,537776.3
