end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790068560,0.48,0.62,0.47,0.51,0.51,0.52,99700.82,62341.55
1790068620,0.51,0.54,0.4,0.44,0.43,0.44,74045.93,90500.2
1790068680,0.43,0.55,0.43,0.52,0.51,0.52,38769.99,105471.91
1790068740,0.52,0.63,0.51,0.52,0.51,0.52,38233.61,121319.83
1790068800,0.52,0.64,0.45,0.45,0.45,0.46,38356.91,127215.76
1790068860,0.46,0.56,0.45,0.53,0.52,0.53,34717.58,135966.22
1790068920,0.53,0.61,0.47,0.48,0.47,0.48,27611.64,142966.97
1790068980,0.48,0.5,0.35,0.38,0.38,0.39,69102.87,143013.39
1790069040,0.39,0.42,0.19,0.22,0.22,0.23,91745.42,153535.26
1790069100,0.23,0.36,0.2,0.24,0.23,0.24,49377.4,170492.48
1790069160,0.24,0.28,0.11,0.15,0.15,0.16,65639.1,189200.74
1790069220,0.16,0.24,0.08,0.2,0.2,0.21,105082.01,207126.24
1790069280,0.2,0.22,0.025,0.032,0.032,0.033,99573.69,210244.96
1790069340,0.032,0.063,0.003,0.033,0.031,0.032,217087.29,249588.39
1790069400,0.031,0.041,0.001,0.001,0.0,0.001,282572.55,312989.22
1790069460,,,,,0.0,1.0,0.0,312989.22
