end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790100060,0.52,0.54,0.42,0.49,0.48,0.49,17615.77,12543.51
1790100120,0.48,0.5,0.35,0.39,0.39,0.4,11181.52,17801.17
1790100180,0.4,0.4,0.26,0.29,0.29,0.3,12136.54,23287.69
1790100240,0.29,0.51,0.29,0.45,0.44,0.45,19611.25,27642.91
1790100300,0.45,0.71,0.44,0.61,0.59,0.6,41943.24,34364.94
1790100360,0.61,0.85,0.6,0.81,0.8,0.81,20647.88,37802.84
1790100420,0.81,0.93,0.81,0.906,0.906,0.907,20729.11,40289.4
1790100480,0.909,0.912,0.8,0.85,0.86,0.87,6851.46,41986.98
1790100540,0.87,0.978,0.84,0.968,0.969,0.972,20227.01,40313.88
1790100600,0.972,0.979,0.958,0.976,0.972,0.976,16366.48,44748.81
1790100660,0.972,0.978,0.931,0.977,0.97,0.977,15729.93,49652.26
1790100720,0.97,0.99,0.966,0.979,0.979,0.983,19713.63,59229.93
1790100780,0.983,0.998,0.981,0.993,0.997,0.998,27448.37,75861.77
1790100840,0.997,0.999,0.992,0.997,0.997,0.999,11798.56,82760.36
1790100900,0.999,0.999,0.995,0.999,0.999,1.0,79993.49,143748.32
1790100960,,,,,0.0,1.0,0.0,143748.32
