end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790145060,0.56,0.65,0.5,0.62,0.62,0.63,10196.74,5780.02
1790145120,0.62,0.77,0.59,0.77,0.76,0.77,12873.01,13815.68
1790145180,0.76,0.8,0.71,0.77,0.77,0.78,9680.06,19780.49
1790145240,0.77,0.81,0.71,0.73,0.73,0.74,12592.19,26418.26
1790145300,0.73,0.84,0.71,0.83,0.82,0.83,4441.41,27687.54
1790145360,0.82,0.9,0.8,0.84,0.82,0.83,4204.44,29325.82
1790145420,0.83,0.923,0.81,0.921,0.921,0.926,6988.38,31814.58
1790145480,0.918,0.937,0.89,0.926,0.923,0.928,4948.86,31432.49
1790145540,0.93,0.956,0.89,0.956,0.955,0.957,4056.99,33096.25
1790145600,0.957,0.98,0.955,0.98,0.978,0.98,9199.58,35607.39
1790145660,0.98,0.99,0.978,0.989,0.987,0.989,6529.45,36853.3
1790145720,0.99,0.995,0.988,0.995,0.994,0.995,9738.52,39449.78
1790145780,0.995,0.997,0.987,0.991,0.992,0.996,12965.68,47746.14
1790145840,0.996,0.998,0.994,0.996,0.996,0.998,16759.01,59462.09
1790145900,0.998,0.999,0.996,0.999,0.999,1.0,20786.96,69629.34
1790145960,,,,,0.0,1.0,0.0,69629.34
