end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790181960,0.52,0.64,0.3,0.4,0.39,0.4,25234.66,11701.2
1790182020,0.4,0.49,0.39,0.42,0.4,0.42,13278.59,15464.15
1790182080,0.4,0.5,0.28,0.33,0.33,0.34,10354.34,16785.23
1790182140,0.32,0.35,0.25,0.32,0.32,0.33,6873.34,19873.69
1790182200,0.32,0.34,0.09,0.16,0.16,0.17,12553.98,27714.83
1790182260,0.17,0.27,0.16,0.19,0.18,0.19,11474.67,32706.11
1790182320,0.19,0.19,0.064,0.069,0.065,0.069,14320.73,37758.76
1790182380,0.069,0.087,0.041,0.046,0.043,0.047,21260.32,47485.73
1790182440,0.047,0.08,0.025,0.08,0.081,0.086,15766.91,56261.02
1790182500,0.081,0.16,0.08,0.11,0.11,0.12,18440.55,53990.9
1790182560,0.11,0.18,0.083,0.12,0.11,0.12,17781.38,57771.4
1790182620,0.12,0.19,0.056,0.17,0.17,0.18,37447.58,60273.62
1790182680,0.18,0.24,0.047,0.053,0.053,0.056,29325.25,61535.71
1790182740,0.059,0.32,0.04,0.15,0.14,0.15,77163.39,82092.14
1790182800,0.15,0.23,0.001,0.001,0.0,0.001,91384.65,113610.22
1790182860,,,,,0.0,1.0,0.0,113610.22
