end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790068560,0.58,0.76,0.47,0.7,0.7,0.71,11609.38,9240.03
1790068620,0.7,0.71,0.58,0.64,0.64,0.65,8478.1,15946.83
1790068680,0.65,0.7,0.62,0.66,0.65,0.66,3481.13,18380.22
1790068740,0.67,0.67,0.45,0.45,0.45,0.46,8436.59,17842.19
1790068800,0.46,0.5,0.42,0.45,0.44,0.45,8933.94,19083.5
1790068860,0.44,0.44,0.35,0.41,0.4,0.41,5446.67,19470.5
1790068920,0.42,0.61,0.41,0.57,0.56,0.57,8660.05,19711.28
1790068980,0.57,0.57,0.46,0.5,0.49,0.5,2105.52,19242.72
1790069040,0.5,0.54,0.37,0.48,0.48,0.49,6159.78,19469.59
1790069100,0.48,0.61,0.47,0.5,0.5,0.51,12875.57,16351.66
1790069160,0.5,0.51,0.18,0.19,0.18,0.19,13811.4,18847.56
1790069220,0.19,0.23,0.11,0.13,0.14,0.15,8182.08,20268.66
1790069280,0.16,0.22,0.08,0.095,0.094,0.1,5196.71,22322.39
1790069340,0.099,0.13,0.008,0.01,0.008,0.01,9995.8,24669.96
1790069400,0.01,0.041,0.001,0.001,0.0,0.001,33877.02,37083.02
1790069460,,,,,0.0,1.0,0.0,37083.02
