cycle,ticker,status,yes_bid,yes_ask,no_bid,no_ask,last,previous,volume,volume_24h,open_interest,close_time,quote_source
20260924T102526Z,KXHIGHLAX-26SEP23-B82.5,closed,0.0,1.0,0.0,1.0,0.01,0.13,119713.97,107547.39,102357.18,2026-09-24T08:00:00Z,market
20260924T102526Z,KXHIGHLAX-26SEP23-B84.5,closed,0.0,1.0,0.0,1.0,0.01,0.07,124175.34,112731.54,107711.73,2026-09-24T08:00:00Z,market
20260924T102526Z,KXHIGHLAX-26SEP23-T78,closed,0.0,1.0,0.0,1.0,0.01,0.04,199458.43,182599.86,82059.68,2026-09-24T08:00:00Z,market
20260924T102526Z,KXHIGHLAX-26SEP23-T85,closed,0.0,1.0,0.0,1.0,0.01,0.08,356491.35,321814.85,307979.6,2026-09-24T08:00:00Z,market
20260924T102526Z,KXHIGHLAX-26SEP24-B84.5,active,0.03,0.04,0.96,0.97,0.03,0.0,4313.12,4301.34,3426.77,2026-09-25T08:00:00Z,market
20260924T102526Z,KXHIGHLAX-26SEP24-T78,active,0.2,0.21,0.79,0.8,0.22,0.0,10906.68,10877.78,9015.07,2026-09-25T08:00:00Z,market
20260924T102526Z,KXHIGHMIA-26SEP23-B86.5,closed,0.0,1.0,0.0,1.0,0.01,0.37,30122.11,23831.99,16924.45,2026-09-24T05:00:00Z,market
20260924T102526Z,KXHIGHMIA-26SEP24-B88.5,active,0.23,0.24,0.76,0.77,0.24,0.0,7285.29,7285.29,4912.47,2026-09-25T05:00:00Z,market
20260924T102526Z,KXHIGHNY-26SEP24-B68.5,active,0.27,0.28,0.72,0.73,0.27,0.0,3895.88,3859.88,2963.03,2026-09-25T05:00:00Z,market
20260924T102526Z,KXHIGHTATL-26SEP23-B80.5,closed,0.0,1.0,0.0,1.0,0.01,0.08,73801.97,71877.98,64713.06,2026-09-24T05:00:00Z,market
20260924T102526Z,KXHIGHTATL-26SEP23-T80,closed,0.0,1.0,0.0,1.0,0.01,0.89,66802.81,63138.9,61479.64,2026-09-24T05:00:00Z,market
20260924T102526Z,KXHIGHTDAL-26SEP23-B96.5,closed,0.0,1.0,0.0,1.0,0.01,0.64,25239.99,24101.44,20929.71,2026-09-24T06:00:00Z,market
20260924T102526Z,KXHIGHTDAL-26SEP24-B95.5,active,0.35,0.36,0.64,0.65,0.37,0.0,1207.56,1207.39,782.74,2026-09-25T06:00:00Z,book
20260924T102526Z,KXHIGHTDAL-26SEP24-B97.5,active,0.12,0.13,0.87,0.88,0.12,0.0,1293.72,1293.55,1019.4,2026-09-25T06:00:00Z,book
20260924T102526Z,KXHIGHTEWR-26SEP23-B71.5,closed,0.0,1.0,0.0,1.0,0.02,0.08,277.99,239.9,178.99,2026-09-24T05:00:00Z,market
20260924T102526Z,KXHIGHTHOU-26SEP23-B97.5,closed,0.0,1.0,0.0,1.0,0.01,0.2,4726.23,3788.6,2365.17,2026-09-24T06:00:00Z,market
20260924T102526Z,KXHIGHTHOU-26SEP24-B96.5,active,0.28,0.29,0.71,0.72,0.3,0.0,849.22,849.22,592.77,2026-09-25T06:00:00Z,market
20260924T102526Z,KXHIGHTSEA-26SEP24-B58.5,active,0.05,0.06,0.94,0.95,0.08,0.0,51818.9,51818.9,1434.63,2026-09-25T08:00:00Z,book
20260924T102526Z,KXJPMCEONEW-30-JP,active,0.15,0.27,0.73,0.85,0.24,0.24,1792.72,0.0,321.0,2030-01-01T15:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26OCT03LOUNCST-LOU,active,0.75,0.85,0.15,0.25,0.78,0.79,18648.52,18619.96,18614.51,2026-10-05T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26OCT03MCNSLSU-LSU,active,0.99,1.0,0.0,0.01,0.99,0.99,118880.0,0.0,118880.0,2026-10-05T23:45:00Z,market
20260924T102526Z,KXNCAAFGAME-26OCT03MCNSLSU-MCNS,active,0.0,0.01,0.99,1.0,0.01,0.01,147150.56,10433.89,147150.56,2026-10-05T23:45:00Z,market
20260924T102526Z,KXNCAAFGAME-26OCT03UKSCAR-UK,active,0.32,0.34,0.66,0.68,0.32,0.53,1281.58,1169.92,1154.54,2026-10-05T17:00:00Z,book
20260924T102526Z,KXNCAAFGAME-26SEP24LIBCCAR-LIB,active,0.55,0.56,0.44,0.45,0.56,0.56,66091.06,23212.42,61193.28,2026-09-26T23:30:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP25ARMYTEM-TEM,active,0.41,0.42,0.58,0.59,0.42,0.42,6967.68,754.7,6373.3,2026-09-27T20:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP25HOWRUTG-HOW,active,0.01,0.02,0.98,0.99,0.02,0.01,542601.97,166077.99,518436.18,2026-09-27T23:00:00Z,book
20260924T102526Z,KXNCAAFGAME-26SEP25HOWRUTG-RUTG,active,0.98,0.99,0.01,0.02,0.98,0.98,50169.5,21309.34,34518.97,2026-09-27T23:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP25NWIND-IND,active,0.92,0.93,0.07,0.08,0.93,0.92,69370.05,11936.83,54612.04,2026-09-28T00:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP25NWIND-NW,active,0.07,0.08,0.92,0.93,0.08,0.07,109855.56,42623.88,104608.29,2026-09-28T00:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26BUCKPITT-BUCK,active,0.0,0.01,0.99,1.0,0.01,0.01,229996.27,57953.59,227341.05,2026-09-28T16:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26CARKFSU-CARK,active,0.0,0.01,0.99,1.0,0.01,0.01,271337.56,65753.89,271306.29,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26ILLOSU-ILL,active,0.03,0.04,0.96,0.97,0.04,0.04,58190.24,9391.17,56148.73,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26ILLOSU-OSU,active,0.96,0.97,0.03,0.04,0.97,0.97,45639.33,22008.21,39936.43,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26JMUODU-JMU,active,0.68,0.69,0.31,0.32,0.68,0.68,16696.62,543.52,15864.54,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26MOSUSMU-SMU,active,0.98,0.99,0.01,0.02,0.99,0.99,26982.47,58.85,25777.0,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26NCCUECU-ECU,active,0.98,0.99,0.01,0.02,0.98,0.98,221569.47,2309.55,15485.67,2026-09-28T20:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26NCCUECU-NCCU,active,0.01,0.03,0.97,0.99,0.03,0.02,247935.79,8734.45,128737.25,2026-09-28T20:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26OKLAUGA-UGA,active,0.84,0.85,0.15,0.16,0.85,0.85,63098.9,13847.94,58896.81,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26SHSUTTU-SHSU,active,0.01,0.02,0.98,0.99,0.02,0.02,156103.42,36180.24,134440.33,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26SHSUTTU-TTU,active,0.99,1.0,0.0,0.01,0.99,0.99,55502.43,10961.53,39828.03,2026-09-28T17:00:00Z,market
20260924T102526Z,KXNCAAFGAME-26SEP26TEXTENN-TEX,active,0.63,0.64,0.36,0.37,0.64,0.67,187252.65,68341.03,135873.38,2026-09-28T16:00:00Z,market
20260924T102526Z,KXNFLGAME-26OCT04MIAMIN-MIN,active,0.83,0.85,0.15,0.17,0.83,0.85,7112.63,379.76,6549.83,2026-10-06T20:05:00Z,market
20260924T102526Z,KXNFLGAME-26SEP24ATLGB-ATL,active,0.3,0.31,0.69,0.7,0.31,0.3,646206.03,336876.84,561591.83,2026-09-27T00:15:00Z,market
20260924T102526Z,KXNFLGAME-26SEP24ATLGB-GB,active,0.69,0.7,0.3,0.31,0.7,0.71,1307377.44,526537.64,1031144.99,2026-09-27T00:15:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27ARISF-ARI,active,0.21,0.22,0.78,0.79,0.22,0.22,66566.95,17993.61,48075.73,2026-09-29T20:05:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27BALDAL-DAL,active,0.37,0.38,0.62,0.63,0.38,0.38,144416.65,40583.0,131862.91,2026-09-29T20:25:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27KCMIA-KC,active,0.85,0.86,0.14,0.15,0.86,0.86,681395.31,93731.01,568637.62,2026-09-29T17:00:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27KCMIA-MIA,active,0.14,0.15,0.85,0.86,0.15,0.15,149355.74,36829.08,111772.76,2026-09-29T17:00:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27LVNO-LV,active,0.38,0.39,0.61,0.62,0.39,0.4,331276.35,88017.05,312808.63,2026-09-29T20:25:00Z,market
20260924T102526Z,KXNFLGAME-26SEP27SEAWAS-SEA,active,0.74,0.75,0.25,0.26,0.75,0.75,374392.66,57218.15,288117.67,2026-09-29T17:00:00Z,market
20260924T102526Z,KXNFLGAME-26SEP28PHICHI-PHI,active,0.68,0.69,0.31,0.32,0.69,0.69,452546.82,52417.88,414004.38,2026-10-01T00:15:00Z,market
20260924T102526Z,KXNHLGAME-26SEP24BOSPHI-PHI,active,0.58,0.6,0.4,0.42,0.64,0.42,1815.09,1486.3,1567.0,2026-09-26T23:00:00Z,book
20260924T102526Z,KXOPENAICEOCHANGE-26,active,0.05,0.11,0.89,0.95,0.08,0.05,114217.14,60.0,44609.73,2027-01-01T18:58:00Z,market
20260924T102526Z,KXWNBAGAME-26SEP24INDMIN-IND,active,0.59,0.6,0.4,0.41,0.6,0.62,31231.88,24232.08,27078.42,2026-09-27T00:00:00Z,market
