end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790175600,0.16,0.34,0.16,0.34,0.21,0.24,15.97,14.97
1790179200,0.21,0.21,0.21,0.21,0.2,0.23,6.0,20.97
1790182800,,,,,0.22,0.24,0.0,20.97
1790186400,0.21,0.21,0.2,0.2,0.19,0.23,96.0,114.0
1790190000,0.22,0.24,0.19,0.24,0.19,0.2,30.2,125.17
1790193600,,,,,0.17,0.18,0.0,125.17
1790197200,,,,,0.17,0.18,0.0,125.17
1790200800,0.17,0.24,0.17,0.24,0.17,0.23,63.25,167.12
1790204400,0.23,0.23,0.19,0.2,0.2,0.24,95.1,250.49
1790208000,0.23,0.24,0.14,0.23,0.18,0.23,284.76,504.25
1790211600,0.19,0.22,0.19,0.22,0.19,0.2,72.02,574.97
1790215200,0.2,0.25,0.2,0.25,0.24,0.25,34.72,609.69
1790218800,0.26,0.27,0.25,0.25,0.26,0.28,53.62,646.31
1790222400,0.26,0.28,0.25,0.25,0.25,0.26,115.49,617.44
1790226000,0.26,0.26,0.25,0.25,0.24,0.27,72.13,663.86
1790229600,0.27,0.3,0.25,0.25,0.27,0.28,66.95,730.81
1790233200,0.28,0.3,0.28,0.3,0.29,0.3,34.17,764.98
1790236800,,,,,0.27,0.4,0.0,764.98
1790244000,0.27,0.35,0.26,0.31,0.3,0.33,400.43,1109.41
1790247600,0.3,0.31,0.26,0.31,0.3,0.31,617.74,1523.25
1790251200,0.3,0.44,0.3,0.31,0.28,0.31,1058.74,2369.8
1790254800,0.31,0.44,0.31,0.44,0.42,0.44,764.89,2909.9
1790258400,0.44,0.47,0.42,0.45,0.43,0.44,404.23,2951.17
1790262000,0.44,0.58,0.41,0.51,0.5,0.51,522.79,3370.27
1790265600,0.5,0.53,0.41,0.43,0.42,0.43,386.57,3571.54
1790269200,0.42,0.42,0.1,0.27,0.22,0.27,503.98,3579.99
1790272800,0.26,0.28,0.11,0.18,0.16,0.19,518.03,3567.14
1790276400,0.16,0.18,0.03,0.03,0.03,0.04,687.16,3784.81
1790280000,0.03,0.13,0.02,0.04,0.01,0.03,1507.72,5070.52
1790283600,0.01,0.04,0.01,0.02,0.0,0.03,1224.0,4608.47
1790287200,0.03,0.04,0.01,0.01,0.0,0.01,239.16,4642.47
1790290800,0.01,0.01,0.01,0.01,0.0,0.01,562.1,5204.57
1790294400,0.01,0.01,0.01,0.01,0.0,0.01,1.0,5204.57
1790298000,0.01,0.01,0.01,0.01,0.0,0.01,83.0,5287.57
1790301600,0.01,0.01,0.01,0.01,0.0,0.01,1099.0,6386.57
1790308800,,,,,0.0,0.01,0.0,6386.57
1790312400,0.01,0.01,0.01,0.01,0.0,0.01,2150.93,8537.5
1790316000,,,,,0.0,1.0,0.0,8537.5
