end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790209860,0.59,0.69,0.41,0.69,0.69,0.7,5831.83,4121.73
1790209920,0.69,0.8,0.68,0.79,0.79,0.8,8185.57,11146.81
1790209980,0.8,0.82,0.7,0.79,0.8,0.81,5592.57,14839.93
1790210040,0.8,0.85,0.51,0.53,0.52,0.54,5411.24,15408.99
1790210100,0.52,0.59,0.44,0.53,0.53,0.54,4993.11,15651.07
1790210160,0.53,0.57,0.31,0.31,0.31,0.32,5450.07,14767.78
1790210220,0.32,0.38,0.24,0.27,0.26,0.28,8644.06,14912.81
1790210280,0.26,0.33,0.16,0.18,0.17,0.18,8014.57,17062.17
1790210340,0.17,0.22,0.047,0.1,0.1,0.11,9461.89,20462.8
1790210400,0.1,0.15,0.04,0.077,0.076,0.08,5242.61,22086.95
1790210460,0.077,0.08,0.022,0.064,0.063,0.064,6025.15,23531.91
1790210520,0.064,0.12,0.014,0.024,0.02,0.021,7670.61,24549.57
1790210580,0.021,0.051,0.005,0.027,0.029,0.03,9502.65,28578.44
1790210640,0.03,0.04,0.001,0.002,0.001,0.002,15853.4,34633.65
1790210700,0.001,0.002,0.001,0.001,0.0,0.001,29864.74,60738.85
1790210760,,,,,0.0,1.0,0.0,60738.85
