end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790287260,0.44,0.57,0.35,0.42,0.41,0.42,13397.56,8817.31
1790287320,0.42,0.46,0.27,0.45,0.43,0.44,13143.49,15392.87
1790287380,0.44,0.54,0.35,0.51,0.51,0.52,9713.32,16390.77
1790287440,0.51,0.71,0.47,0.68,0.68,0.69,14160.38,17688.57
1790287500,0.68,0.68,0.54,0.57,0.55,0.56,8603.55,19198.35
1790287560,0.56,0.56,0.22,0.25,0.23,0.25,7879.84,18977.18
1790287620,0.24,0.32,0.18,0.28,0.27,0.28,9426.07,19423.74
1790287680,0.28,0.35,0.19,0.32,0.31,0.33,8999.65,21536.58
1790287740,0.31,0.31,0.2,0.22,0.2,0.21,4955.37,24045.54
1790287800,0.2,0.43,0.2,0.32,0.33,0.34,14799.54,26973.0
1790287860,0.32,0.35,0.2,0.2,0.2,0.21,7178.38,29886.05
1790287920,0.17,0.28,0.15,0.21,0.21,0.22,8752.42,31042.94
1790287980,0.2,0.35,0.12,0.26,0.26,0.27,9556.59,31872.2
1790288040,0.26,0.32,0.012,0.068,0.05,0.077,39812.11,46520.57
1790288100,0.077,0.7,0.001,0.001,0.0,0.001,63245.98,67307.93
1790288160,,,,,0.0,1.0,0.0,67307.93
