end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790112660,0.43,0.54,0.42,0.54,0.52,0.54,3419.61,2053.41
1790112720,0.54,0.62,0.5,0.62,0.61,0.62,4019.49,4363.91
1790112780,0.61,0.68,0.44,0.52,0.51,0.52,6901.76,7212.05
1790112840,0.52,0.52,0.38,0.41,0.39,0.41,4166.24,7727.19
1790112900,0.4,0.43,0.35,0.41,0.39,0.41,3311.97,9321.93
1790112960,0.41,0.45,0.36,0.4,0.4,0.41,7199.46,15750.86
1790113020,0.39,0.65,0.16,0.55,0.54,0.55,15396.92,17200.32
1790113080,0.55,0.6,0.48,0.54,0.53,0.54,9002.29,16321.9
1790113140,0.51,0.56,0.4,0.5,0.5,0.51,7473.05,17359.63
1790113200,0.49,0.57,0.44,0.51,0.48,0.51,2544.65,17808.99
1790113260,0.48,0.48,0.13,0.15,0.15,0.17,9907.63,16380.17
1790113320,0.16,0.18,0.052,0.093,0.093,0.095,10604.18,19965.64
1790113380,0.093,0.093,0.01,0.037,0.031,0.032,11603.9,23672.68
1790113440,0.032,0.062,0.002,0.002,0.002,0.003,13147.82,26813.75
1790113500,0.002,0.005,0.001,0.001,0.0,0.001,25197.38,43972.5
1790113560,,,,,0.0,1.0,0.0,43972.5
