end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790382660,0.48,0.57,0.46,0.54,0.54,0.55,5645.58,4771.01
1790382720,0.54,0.54,0.15,0.16,0.16,0.17,20494.31,21665.23
1790382780,0.16,0.17,0.11,0.12,0.11,0.12,12862.84,33156.42
1790382840,0.12,0.15,0.079,0.087,0.086,0.087,4882.64,37397.75
1790382900,0.086,0.13,0.074,0.093,0.091,0.092,7761.41,42603.38
1790382960,0.091,0.11,0.045,0.072,0.072,0.073,10749.93,49332.32
1790383020,0.072,0.078,0.031,0.04,0.038,0.04,6209.5,52592.59
1790383080,0.038,0.058,0.017,0.039,0.027,0.029,11043.45,58503.96
1790383140,0.024,0.044,0.016,0.023,0.023,0.026,6339.53,61842.85
1790383200,0.023,0.03,0.015,0.03,0.032,0.035,3317.33,63357.28
1790383260,0.035,0.18,0.018,0.11,0.1,0.11,12856.5,65228.27
1790383320,0.11,0.11,0.032,0.057,0.056,0.057,4279.21,65463.92
1790383380,0.056,0.41,0.045,0.35,0.35,0.36,23249.34,61509.31
1790383440,0.36,0.45,0.034,0.034,0.033,0.039,19083.11,62337.78
1790383500,0.033,0.043,0.001,0.001,0.0,0.001,33157.26,88018.78
1790383560,,,,,0.0,1.0,0.0,88018.78
