end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789916400,0.45,0.5,0.45,0.45,0.45,0.47,33.0,33.0
1789920000,0.45,0.48,0.45,0.47,0.47,0.49,77.0,99.0
1789923600,0.5,0.51,0.48,0.48,0.47,0.48,47.0,143.31
1789927200,0.47,0.47,0.47,0.47,0.45,0.47,18.0,161.31
1789930800,0.45,0.46,0.45,0.46,0.46,0.47,67.0,228.31
1789934400,0.45,0.45,0.43,0.44,0.43,0.45,75.66,282.97
1789938000,0.44,0.45,0.44,0.45,0.44,0.45,14.13,297.1
1789941600,0.45,0.48,0.45,0.48,0.48,0.49,214.63,465.83
1789945200,0.48,0.48,0.48,0.48,0.49,0.5,1.0,465.83
1789948800,0.49,0.52,0.49,0.51,0.5,0.51,82.97,494.67
1789952400,0.5,0.51,0.47,0.47,0.47,0.48,31.5,524.14
1789956000,0.48,0.49,0.48,0.48,0.48,0.49,23.45,541.67
1789959600,0.49,0.49,0.48,0.48,0.48,0.49,7.96,544.81
1789963200,0.48,0.48,0.45,0.46,0.45,0.46,84.71,593.5
1789966800,0.45,0.48,0.45,0.48,0.47,0.48,208.55,793.49
1789970400,0.48,0.51,0.48,0.5,0.49,0.5,137.56,870.68
1789974000,0.49,0.5,0.49,0.5,0.49,0.5,86.14,952.68
1789977600,0.49,0.5,0.43,0.44,0.43,0.44,1043.76,1684.74
1789981200,0.44,0.45,0.35,0.35,0.34,0.35,525.66,1957.22
1789984800,0.32,0.32,0.28,0.28,0.27,0.28,79.4,1957.16
1789988400,0.27,0.27,0.17,0.19,0.18,0.19,355.91,2218.68
1789992000,0.19,0.31,0.19,0.31,0.31,0.32,2034.01,3561.33
1789995600,0.31,0.31,0.21,0.22,0.21,0.23,3307.56,5191.05
1789999200,0.21,0.29,0.2,0.28,0.28,0.29,1398.12,6131.18
1790002800,0.29,0.43,0.27,0.35,0.33,0.34,1864.59,6823.43
1790006400,0.33,0.65,0.32,0.62,0.61,0.62,3401.38,7291.81
1790010000,0.62,0.79,0.59,0.71,0.69,0.71,3943.08,8955.16
1790013600,0.7,0.97,0.63,0.96,0.97,0.98,5645.88,12197.43
1790017200,0.98,0.99,0.64,0.75,0.71,0.75,7835.47,11139.49
1790020800,0.75,0.99,0.69,0.99,0.98,0.99,47494.77,55184.2
1790024400,0.98,0.99,0.95,0.99,0.99,1.0,4910.95,59885.84
1790028000,0.99,0.99,0.99,0.99,0.99,1.0,621.39,60306.64
1790031600,0.99,0.99,0.99,0.99,0.99,1.0,411.31,60621.83
1790035200,0.99,0.99,0.99,0.99,0.99,1.0,1298.28,61870.28
1790038800,0.99,0.99,0.99,0.99,0.99,1.0,135.85,61996.79
1790042400,0.99,0.99,0.99,0.99,0.99,1.0,4133.4,65883.42
1790046000,0.99,0.99,0.99,0.99,0.99,1.0,2475.95,67193.7
1790049600,0.99,0.99,0.99,0.99,0.99,1.0,2766.56,67185.74
1790053200,0.99,0.99,0.99,0.99,0.99,1.0,93.51,67185.74
1790056800,,,,,0.0,1.0,0.0,67185.74
