end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789916400,0.18,0.28,0.18,0.28,0.27,0.28,219.0,154.0
1789920000,0.26,0.26,0.23,0.23,0.22,0.23,124.0,225.0
1789923600,0.21,0.25,0.21,0.25,0.2,0.21,105.0,256.57
1789927200,0.21,0.25,0.21,0.25,0.24,0.25,33.18,288.75
1789930800,0.25,0.27,0.25,0.26,0.25,0.27,65.37,348.8
1789934400,0.26,0.28,0.26,0.26,0.25,0.26,89.75,383.14
1789938000,0.25,0.26,0.25,0.26,0.25,0.26,10.0,389.14
1789941600,0.23,0.23,0.22,0.23,0.2,0.21,26.0,415.14
1789945200,0.2,0.22,0.2,0.22,0.2,0.21,38.0,437.55
1789948800,0.21,0.21,0.21,0.21,0.2,0.22,38.52,476.07
1789952400,0.2,0.22,0.2,0.2,0.19,0.2,82.61,533.4
1789956000,0.19,0.21,0.19,0.21,0.21,0.22,58.76,591.16
1789959600,0.22,0.22,0.21,0.21,0.2,0.21,14.41,598.57
1789963200,0.19,0.19,0.17,0.17,0.16,0.17,134.68,721.25
1789966800,0.17,0.17,0.15,0.16,0.16,0.17,131.47,843.72
1789970400,0.16,0.17,0.16,0.16,0.15,0.16,89.46,930.18
1789974000,0.15,0.15,0.12,0.12,0.12,0.13,99.0,1028.18
1789977600,0.13,0.13,0.06,0.06,0.05,0.06,1673.82,2606.2
1789981200,0.06,0.07,0.04,0.05,0.04,0.05,271.79,2754.99
1789984800,0.04,0.06,0.04,0.04,0.04,0.05,198.07,2910.99
1789988400,0.05,0.06,0.04,0.04,0.04,0.05,175.95,3066.92
1789992000,0.04,0.11,0.04,0.08,0.08,0.09,2527.64,5396.16
1789995600,0.08,0.29,0.08,0.21,0.2,0.21,3561.31,8142.14
1789999200,0.21,0.23,0.1,0.19,0.17,0.19,1555.26,9344.95
1790002800,0.17,0.25,0.12,0.22,0.2,0.22,1270.1,10229.81
1790006400,0.2,0.5,0.14,0.22,0.21,0.22,5130.83,11263.54
1790010000,0.22,0.25,0.01,0.02,0.01,0.02,9583.77,13087.08
1790013600,0.01,0.07,0.01,0.03,0.02,0.03,13666.38,24312.77
1790017200,0.03,0.32,0.01,0.25,0.2,0.23,11927.1,29168.57
1790020800,0.23,0.26,0.01,0.02,0.01,0.02,43293.28,65756.75
1790024400,0.02,0.02,0.01,0.01,0.0,0.01,3675.97,69413.45
1790028000,0.01,0.01,0.01,0.01,0.0,0.01,328.69,69693.98
1790031600,0.01,0.01,0.01,0.01,0.0,0.01,687.6,70381.58
1790035200,0.01,0.01,0.01,0.01,0.0,0.01,1048.7,71410.28
1790038800,0.01,0.01,0.01,0.01,0.0,0.01,58.91,71469.19
1790042400,0.01,0.01,0.01,0.01,0.0,0.01,1041.78,72497.89
1790046000,0.01,0.01,0.01,0.01,0.0,0.01,93.51,72591.4
1790049600,0.01,0.01,0.01,0.01,0.0,0.01,306.59,72897.99
1790053200,0.01,0.01,0.01,0.01,0.0,0.01,93.51,72991.5
1790056800,,,,,0.0,1.0,0.0,72991.5
