end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789866000,,,,,0.54,0.59,0.0,0.0
1789869600,0.59,0.59,0.59,0.59,0.54,0.59,0.2,0.2
1789876800,0.59,0.59,0.59,0.59,0.54,0.59,3.0,3.2
1789884000,,,,,0.54,0.59,0.0,3.2
1789909200,,,,,0.54,0.58,0.0,3.2
1789912800,,,,,0.54,0.58,0.0,3.2
1789920000,,,,,0.54,0.58,0.0,3.2
1789923600,,,,,0.54,0.58,0.0,3.2
1789927200,0.58,0.58,0.58,0.58,0.51,0.56,8.0,11.2
1789930800,,,,,0.51,0.56,0.0,11.2
1789938000,,,,,0.51,0.55,0.0,11.2
1789941600,0.55,0.55,0.54,0.54,0.51,0.54,180.98,192.18
1789945200,0.54,0.54,0.54,0.54,0.51,0.54,21.87,214.05
1789948800,0.54,0.54,0.51,0.54,0.5,0.54,257.78,370.27
1789952400,0.54,0.54,0.51,0.54,0.51,0.54,20.76,389.03
1789956000,0.54,0.54,0.54,0.54,0.51,0.54,31.61,420.64
1789959600,0.54,0.54,0.54,0.54,0.51,0.54,122.08,542.72
1789963200,0.54,0.54,0.54,0.54,0.51,0.54,18.67,561.39
1789966800,0.54,0.54,0.54,0.54,0.51,0.54,36.45,597.84
1789970400,0.54,0.54,0.54,0.54,0.52,0.54,143.93,741.77
1789974000,0.54,0.54,0.54,0.54,0.52,0.54,38.0,779.77
1789977600,0.54,0.54,0.54,0.54,0.52,0.54,0.18,779.95
1789981200,0.54,0.54,0.54,0.54,0.52,0.54,91.12,871.07
1789984800,0.54,0.54,0.54,0.54,0.52,0.54,18.22,889.29
1789988400,0.54,0.54,0.54,0.54,0.52,0.54,109.35,998.64
1789992000,0.54,0.54,0.54,0.54,0.52,0.54,196.77,1195.41
1789995600,0.54,0.54,0.54,0.54,0.53,0.54,105.22,1300.63
1789999200,0.54,0.57,0.54,0.56,0.53,0.56,160.93,1461.56
1790002800,0.56,0.56,0.56,0.56,0.53,0.56,87.93,1549.49
1790006400,0.56,0.56,0.56,0.56,0.53,0.56,142.51,1692.0
1790010000,0.56,0.56,0.56,0.56,0.53,0.56,160.01,1852.01
1790013600,0.56,0.56,0.56,0.56,0.53,0.56,23.63,1875.64
1790017200,0.56,0.56,0.56,0.56,0.55,0.56,20.58,1896.22
1790020800,0.56,0.56,0.56,0.56,0.55,0.56,66.8,1963.02
1790024400,0.56,0.56,0.56,0.56,0.55,0.56,52.75,2015.77
1790028000,0.56,0.56,0.56,0.56,0.55,0.56,28.54,2044.31
1790031600,0.56,0.56,0.56,0.56,0.55,0.56,8.75,2053.06
1790035200,0.56,0.58,0.56,0.58,0.57,0.58,1562.54,3564.6
1790038800,0.58,0.58,0.58,0.58,0.57,0.58,21.18,3585.78
1790042400,0.58,0.58,0.57,0.57,0.56,0.58,168.17,3729.09
1790046000,0.57,0.58,0.56,0.58,0.56,0.57,438.94,4140.99
1790049600,0.57,0.58,0.57,0.58,0.57,0.58,61400.4,65541.39
1790053200,0.58,0.58,0.58,0.58,0.57,0.58,319.6,65860.99
1790056800,0.57,0.58,0.57,0.58,0.57,0.58,390.56,66086.03
1790060400,0.58,0.58,0.57,0.57,0.56,0.58,1134.19,67144.53
1790064000,0.58,0.58,0.58,0.58,0.57,0.58,312.29,67456.82
1790067600,0.58,0.58,0.58,0.58,0.57,0.58,162.94,67619.76
1790071200,0.58,0.58,0.58,0.58,0.57,0.58,303.26,67923.02
1790074800,0.58,0.58,0.58,0.58,0.57,0.58,251.06,68174.08
1790078400,0.58,0.58,0.57,0.57,0.56,0.57,274.47,68421.4
1790082000,0.57,0.57,0.57,0.57,0.56,0.57,8996.11,77123.4
1790085600,0.57,0.57,0.54,0.54,0.53,0.54,37241.21,104957.83
1790089200,0.54,0.54,0.53,0.53,0.52,0.53,3784.41,108732.37
1790092800,0.53,0.53,0.52,0.53,0.52,0.53,8342.97,117042.37
1790096400,0.53,0.53,0.52,0.53,0.52,0.53,24349.89,141384.84
1790100000,0.53,0.53,0.52,0.53,0.52,0.53,4355.3,145721.04
1790103600,0.53,0.53,0.52,0.53,0.52,0.53,8881.2,154337.46
1790107200,0.53,0.53,0.52,0.53,0.52,0.53,33323.86,186927.12
1790110800,0.53,0.54,0.52,0.54,0.53,0.54,17436.12,202892.54
1790114400,0.54,0.54,0.53,0.54,0.53,0.54,41826.19,244510.13
1790118000,0.54,0.54,0.53,0.54,0.53,0.54,102544.3,345362.04
1790121600,0.54,0.54,0.53,0.54,0.53,0.54,95536.39,439596.89
1790125200,0.54,0.71,0.43,0.57,0.56,0.57,240008.61,587847.34
1790128800,0.57,0.85,0.17,0.19,0.18,0.19,557261.73,861446.08
1790132400,0.19,0.22,0.01,0.01,0.01,0.02,618466.64,1140709.48
