end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789862400,,,,,0.58,0.64,0.0,0.0
1789866000,,,,,0.58,0.64,0.0,0.0
1789869600,0.64,0.64,0.64,0.64,0.58,0.64,0.4,0.4
1789873200,,,,,0.58,0.64,0.0,0.4
1789876800,0.64,0.64,0.64,0.64,0.58,0.64,6.0,6.4
1789880400,,,,,0.59,0.63,0.0,6.4
1789884000,,,,,0.59,0.63,0.0,6.4
1789887600,,,,,0.6,0.64,0.0,6.4
1789891200,,,,,0.6,0.64,0.0,6.4
1789894800,,,,,0.6,0.63,0.0,6.4
1789898400,,,,,0.6,0.63,0.0,6.4
1789902000,,,,,0.6,0.63,0.0,6.4
1789905600,0.63,0.63,0.63,0.63,0.59,0.63,3.13,9.53
1789909200,0.62,0.62,0.62,0.62,0.59,0.63,198.96,208.49
1789912800,,,,,0.59,0.63,0.0,208.49
1789916400,,,,,0.6,0.63,0.0,208.49
1789920000,,,,,0.61,0.63,0.0,208.49
1789923600,0.63,0.63,0.63,0.63,0.61,0.65,39.17,247.66
1789927200,,,,,0.61,0.64,0.0,247.66
1789930800,,,,,0.62,0.63,0.0,247.66
1789934400,0.63,0.63,0.63,0.63,0.62,0.63,14.83,262.49
1789938000,0.63,0.63,0.62,0.63,0.61,0.63,270.41,517.24
1789941600,0.63,0.63,0.63,0.63,0.62,0.63,281.09,798.33
1789945200,0.63,0.63,0.61,0.63,0.61,0.63,229.11,911.04
1789948800,0.63,0.63,0.61,0.63,0.61,0.64,247.56,1157.6
1789952400,0.61,0.64,0.61,0.64,0.61,0.64,137.17,1286.94
1789956000,0.64,0.64,0.64,0.64,0.61,0.63,77.92,1364.86
1789959600,0.63,0.65,0.61,0.61,0.61,0.62,1261.08,2310.64
1789963200,0.62,0.63,0.61,0.63,0.61,0.63,352.26,2200.0
1789966800,0.63,0.66,0.63,0.66,0.61,0.64,346.23,2546.23
1789970400,0.64,0.66,0.64,0.66,0.64,0.66,68.25,2599.61
1789974000,0.66,0.66,0.66,0.66,0.63,0.66,250.48,2850.09
1789977600,0.66,0.66,0.66,0.66,0.64,0.66,136.54,2986.63
1789981200,,,,,0.64,0.66,0.0,2986.63
1789984800,,,,,0.64,0.66,0.0,2986.63
1789988400,0.66,0.66,0.66,0.66,0.64,0.66,87.15,3073.78
1789992000,0.66,0.66,0.64,0.66,0.64,0.66,47.08,3111.24
1789995600,0.66,0.66,0.66,0.66,0.65,0.66,2.98,3114.22
1789999200,0.66,0.66,0.66,0.66,0.65,0.66,190.12,3299.34
1790002800,0.66,0.66,0.65,0.66,0.65,0.66,82.25,3329.6
1790006400,0.66,0.66,0.66,0.66,0.65,0.66,73.92,3403.52
1790010000,0.66,0.66,0.66,0.66,0.65,0.66,133.33,3536.85
1790013600,0.66,0.66,0.65,0.65,0.63,0.65,890.96,3735.04
1790017200,0.65,0.65,0.64,0.64,0.62,0.64,1794.21,5529.25
1790020800,0.64,0.64,0.63,0.64,0.63,0.64,879.36,6377.41
1790024400,0.64,0.64,0.63,0.64,0.63,0.64,433.83,6592.08
1790028000,0.64,0.64,0.63,0.64,0.63,0.64,384.11,6976.15
1790031600,0.64,0.64,0.64,0.64,0.63,0.64,1131.13,8041.46
1790035200,0.64,0.64,0.63,0.64,0.63,0.64,410.17,8443.44
1790038800,0.64,0.64,0.63,0.64,0.63,0.64,760.31,9154.06
1790042400,0.64,0.64,0.63,0.64,0.63,0.64,3738.68,12850.5
1790046000,0.64,0.64,0.63,0.64,0.63,0.64,1707.74,14427.11
1790049600,0.64,0.64,0.63,0.63,0.63,0.64,3121.7,17395.84
1790053200,0.64,0.64,0.63,0.63,0.63,0.64,939.41,18150.1
1790056800,0.64,0.64,0.63,0.64,0.63,0.64,3648.51,21437.57
1790060400,0.64,0.64,0.64,0.64,0.63,0.64,663.35,22100.92
1790064000,0.64,0.64,0.64,0.64,0.63,0.64,117.8,22218.72
1790067600,0.64,0.64,0.64,0.64,0.63,0.64,103.2,22321.92
1790071200,0.64,0.64,0.63,0.64,0.63,0.64,395.72,22664.86
1790074800,0.64,0.64,0.63,0.64,0.63,0.64,636.46,23290.52
1790078400,0.64,0.64,0.63,0.64,0.63,0.64,1575.93,24771.48
1790082000,0.64,0.64,0.64,0.64,0.63,0.64,2282.97,27054.45
1790085600,0.64,0.64,0.64,0.64,0.63,0.64,2479.9,29534.35
1790089200,0.64,0.64,0.64,0.64,0.63,0.64,5969.31,35503.66
1790092800,0.64,0.64,0.63,0.64,0.63,0.64,16072.04,45896.14
1790096400,0.64,0.64,0.64,0.64,0.63,0.64,3752.87,49649.01
1790100000,0.64,0.64,0.63,0.64,0.63,0.64,4801.84,54273.37
1790103600,0.64,0.64,0.63,0.64,0.63,0.64,5037.64,58894.24
1790107200,0.64,0.66,0.63,0.66,0.65,0.66,27762.57,75160.95
1790110800,0.66,0.7,0.65,0.7,0.69,0.7,246140.99,320505.38
1790114400,0.7,0.7,0.68,0.69,0.68,0.69,35849.71,354180.24
1790118000,0.69,0.69,0.68,0.69,0.68,0.69,63619.06,414568.97
1790121600,0.69,0.78,0.59,0.61,0.6,0.61,216669.74,615637.92
1790125200,0.61,0.62,0.08,0.15,0.14,0.15,241193.4,713036.94
