end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789610400,,,,,0.6,0.61,0.0,0.0
1789617600,0.61,0.69,0.61,0.68,0.61,0.69,35.13,35.13
1789621200,,,,,0.62,0.68,0.0,35.13
1789624800,,,,,0.61,0.68,0.0,35.13
1789628400,,,,,0.61,0.7,0.0,35.13
1789632000,,,,,0.61,0.71,0.0,35.13
1789639200,,,,,0.62,0.66,0.0,35.13
1789642800,,,,,0.62,0.66,0.0,35.13
1789646400,,,,,0.62,0.66,0.0,35.13
1789650000,,,,,0.62,0.65,0.0,35.13
1789653600,0.65,0.65,0.65,0.65,0.64,0.65,1.51,36.64
1789660800,0.65,0.65,0.65,0.65,0.64,0.65,12.0,48.64
1789664400,0.65,0.65,0.65,0.65,0.64,0.65,19.74,68.38
1789668000,,,,,0.64,0.65,0.0,68.38
1789671600,,,,,0.65,0.69,0.0,68.38
1789675200,,,,,0.65,0.68,0.0,68.38
1789678800,,,,,0.65,0.68,0.0,68.38
1789682400,0.68,0.68,0.68,0.68,0.65,0.67,1.45,69.83
1789686000,0.67,0.67,0.67,0.67,0.65,0.69,149.0,218.83
1789689600,0.69,0.69,0.69,0.69,0.65,0.68,111.83,330.66
1789693200,0.67,0.67,0.67,0.67,0.66,0.67,0.34,331.0
1789696800,0.67,0.67,0.67,0.67,0.66,0.67,15.0,346.0
1789700400,,,,,0.66,0.67,0.0,346.0
1789704000,0.67,0.67,0.67,0.67,0.66,0.67,51.26,397.26
1789707600,0.66,0.67,0.66,0.67,0.65,0.67,44.73,433.89
1789711200,,,,,0.66,0.67,0.0,433.89
1789714800,0.68,0.68,0.68,0.68,0.66,0.68,2.0,435.89
1789722000,0.68,0.68,0.68,0.68,0.66,0.68,12.0,447.89
1789725600,0.68,0.68,0.68,0.68,0.66,0.68,21.81,469.7
1789729200,0.68,0.68,0.68,0.68,0.67,0.68,28.0,497.7
1789732800,0.68,0.68,0.68,0.68,0.67,0.68,14.54,512.24
1789736400,0.68,0.68,0.68,0.68,0.67,0.68,145.43,657.67
1789740000,0.68,0.68,0.68,0.68,0.67,0.68,26.18,683.85
1789743600,0.68,0.68,0.68,0.68,0.67,0.68,14.0,697.85
1789747200,0.68,0.68,0.68,0.68,0.67,0.69,1.45,699.3
1789750800,0.69,0.69,0.69,0.69,0.67,0.68,166.67,865.97
1789754400,0.69,0.7,0.69,0.7,0.69,0.7,21.93,887.9
1789758000,0.7,0.72,0.7,0.72,0.7,0.72,67.47,955.37
1789761600,0.72,0.73,0.72,0.73,0.7,0.73,13.31,968.68
1789765200,0.73,0.73,0.73,0.73,0.7,0.73,23.0,991.68
1789768800,0.73,0.73,0.73,0.73,0.7,0.73,366.37,1358.05
1789772400,0.73,0.73,0.73,0.73,0.7,0.73,259.35,1617.4
1789776000,0.73,0.73,0.7,0.73,0.7,0.73,131.53,1716.4
1789779600,0.7,0.75,0.7,0.72,0.72,0.75,57.74,1753.99
1789783200,0.75,0.75,0.75,0.75,0.73,0.75,343.52,2097.51
1789786800,0.75,0.75,0.74,0.74,0.74,0.75,317.47,2199.54
1789790400,0.75,0.75,0.73,0.74,0.74,0.75,4031.5,5526.48
1789794000,0.74,0.76,0.74,0.76,0.74,0.76,3288.72,8587.66
1789797600,0.76,0.78,0.74,0.78,0.77,0.78,8656.35,16474.61
1789801200,0.78,0.79,0.74,0.74,0.73,0.74,6536.84,21951.52
1789804800,0.74,0.74,0.73,0.74,0.73,0.74,2757.52,24525.14
1789808400,0.74,0.74,0.74,0.74,0.73,0.74,592.92,25118.06
1789812000,0.74,0.74,0.73,0.74,0.73,0.74,556.81,25595.42
1789815600,0.74,0.74,0.74,0.74,0.73,0.74,956.08,26551.5
1789819200,0.74,0.74,0.73,0.74,0.73,0.74,1345.44,27892.75
1789822800,0.74,0.76,0.73,0.76,0.75,0.76,3856.61,31747.39
1789826400,0.76,0.76,0.75,0.76,0.75,0.76,12677.41,44262.21
1789830000,0.75,0.78,0.75,0.78,0.77,0.78,13872.41,47679.86
1789833600,0.78,0.78,0.77,0.78,0.77,0.78,2512.12,50127.36
1789837200,0.78,0.78,0.77,0.78,0.77,0.78,12521.58,62576.11
1789840800,0.78,0.78,0.77,0.78,0.77,0.78,5107.9,67677.65
1789844400,0.78,0.78,0.77,0.78,0.77,0.78,7092.81,74765.46
1789848000,0.78,0.78,0.77,0.78,0.77,0.78,4239.35,78984.88
1789851600,0.78,0.78,0.77,0.78,0.77,0.78,3606.27,81715.44
1789855200,0.78,0.78,0.77,0.78,0.77,0.78,14165.08,92860.16
1789858800,0.78,0.78,0.77,0.78,0.77,0.78,11704.93,104556.67
1789862400,0.77,0.78,0.77,0.78,0.77,0.78,21727.54,126112.43
1789866000,0.78,0.78,0.77,0.78,0.77,0.78,33899.55,159443.31
1789869600,0.78,0.93,0.73,0.78,0.77,0.78,154168.71,242585.34
1789873200,0.78,0.97,0.59,0.97,0.96,0.97,257973.88,293847.95
1789876800,0.97,0.99,0.94,0.99,0.99,1.0,138987.65,343522.05
