end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789945200,0.5,0.5,0.5,0.5,0.37,0.52,10.0,10.0
1789948800,,,,,0.37,0.51,0.0,10.0
1789952400,0.51,0.51,0.51,0.51,0.44,0.5,27.0,37.0
1789956000,,,,,0.44,0.48,0.0,37.0
1789959600,,,,,0.44,0.49,0.0,37.0
1789963200,,,,,0.44,0.48,0.0,37.0
1789970400,,,,,0.44,0.47,0.0,37.0
1789974000,,,,,0.44,0.46,0.0,37.0
1789992000,,,,,0.44,0.45,0.0,37.0
1789995600,0.45,0.45,0.45,0.45,0.44,0.45,21.27,58.27
1790010000,,,,,0.44,0.45,0.0,58.27
1790013600,0.45,0.45,0.45,0.45,0.44,0.45,54.5,112.77
1790017200,0.45,0.45,0.45,0.45,0.44,0.45,66.0,178.77
1790020800,0.44,0.44,0.44,0.44,0.44,0.45,15.0,184.77
1790028000,,,,,0.44,0.45,0.0,184.77
1790031600,,,,,0.44,0.45,0.0,184.77
1790035200,,,,,0.44,0.45,0.0,184.77
1790038800,0.45,0.45,0.45,0.45,0.44,0.45,2.18,186.95
1790042400,,,,,0.44,0.45,0.0,186.95
1790046000,,,,,0.44,0.45,0.0,186.95
1790049600,,,,,0.44,0.45,0.0,186.95
1790053200,,,,,0.44,0.45,0.0,186.95
1790056800,0.45,0.45,0.45,0.45,0.44,0.46,163.51,350.46
1790060400,0.46,0.46,0.46,0.46,0.44,0.46,10.66,361.12
1790064000,,,,,0.44,0.46,0.0,361.12
1790067600,,,,,0.44,0.46,0.0,361.12
1790071200,,,,,0.44,0.46,0.0,361.12
1790074800,,,,,0.44,0.46,0.0,361.12
1790078400,0.46,0.46,0.46,0.46,0.44,0.46,82.06,443.18
1790082000,0.46,0.46,0.46,0.46,0.44,0.46,52.3,495.48
1790085600,,,,,0.44,0.46,0.0,495.48
1790089200,,,,,0.44,0.46,0.0,495.48
1790092800,0.46,0.46,0.46,0.46,0.44,0.46,42.67,538.15
1790096400,,,,,0.44,0.46,0.0,538.15
1790100000,,,,,0.44,0.45,0.0,538.15
1790103600,0.46,0.46,0.46,0.46,0.44,0.46,182.19,720.34
1790107200,0.45,0.45,0.45,0.45,0.44,0.45,10.0,730.34
1790110800,0.45,0.45,0.45,0.45,0.44,0.45,152.32,882.66
1790114400,0.45,0.45,0.45,0.45,0.44,0.45,10.9,893.56
1790118000,,,,,0.44,0.45,0.0,893.56
1790121600,0.45,0.45,0.44,0.44,0.43,0.44,118.64,962.23
1790125200,0.44,0.44,0.44,0.44,0.43,0.44,53.0,1015.23
1790128800,0.44,0.44,0.42,0.43,0.42,0.43,250.3,1179.59
1790132400,0.42,0.44,0.42,0.43,0.42,0.43,2755.8,3831.39
1790136000,0.43,0.43,0.43,0.43,0.42,0.43,1253.62,5070.01
1790139600,0.43,0.44,0.43,0.43,0.42,0.43,3342.02,8389.23
1790143200,0.43,0.44,0.43,0.44,0.43,0.44,726.25,9115.48
1790146800,0.44,0.44,0.43,0.44,0.43,0.44,1339.13,10442.61
1790150400,0.44,0.44,0.43,0.44,0.43,0.44,383.11,10825.72
1790154000,0.44,0.44,0.44,0.44,0.43,0.44,203.63,11029.35
1790157600,0.44,0.44,0.44,0.44,0.43,0.44,369.54,11398.89
1790161200,0.44,0.44,0.43,0.44,0.43,0.44,1050.25,11914.79
1790164800,0.44,0.44,0.43,0.44,0.43,0.44,455.33,12370.12
1790168400,0.44,0.44,0.44,0.44,0.43,0.44,1575.46,13937.0
1790172000,0.44,0.47,0.44,0.47,0.46,0.47,181838.96,195763.68
1790175600,0.47,0.47,0.46,0.47,0.46,0.47,8138.96,198701.88
1790179200,0.47,0.47,0.46,0.47,0.46,0.47,7416.39,205850.27
1790182800,0.46,0.47,0.46,0.47,0.46,0.47,3711.04,209561.31
1790186400,0.47,0.47,0.46,0.47,0.46,0.47,26861.05,230829.15
1790190000,0.47,0.47,0.46,0.47,0.46,0.47,4449.22,235191.87
1790193600,0.47,0.47,0.46,0.46,0.46,0.47,8701.17,241493.06
1790197200,0.47,0.47,0.45,0.46,0.45,0.46,39267.27,272371.5
1790200800,0.46,0.47,0.45,0.47,0.46,0.47,99629.75,371414.91
1790204400,0.47,0.5,0.36,0.37,0.36,0.37,436083.28,774678.13
1790208000,0.37,0.56,0.13,0.14,0.14,0.15,778532.92,1125172.83
1790211600,0.15,0.33,0.03,0.03,0.03,0.04,457648.49,1332595.62
