end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789610400,,,,,0.47,0.55,0.0,0.0
1789614000,,,,,0.48,0.54,0.0,0.0
1789617600,,,,,0.48,0.54,0.0,0.0
1789621200,,,,,0.48,0.54,0.0,0.0
1789624800,,,,,0.47,0.55,0.0,0.0
1789628400,,,,,0.49,0.55,0.0,0.0
1789632000,,,,,0.21,0.55,0.0,0.0
1789639200,,,,,0.5,0.55,0.0,0.0
1789642800,,,,,0.5,0.54,0.0,0.0
1789646400,,,,,0.5,0.54,0.0,0.0
1789650000,,,,,0.5,0.54,0.0,0.0
1789653600,,,,,0.5,0.54,0.0,0.0
1789657200,,,,,0.5,0.54,0.0,0.0
1789660800,0.54,0.54,0.54,0.54,0.54,0.55,19.01,19.01
1789664400,,,,,0.54,0.55,0.0,19.01
1789668000,,,,,0.54,0.55,0.0,19.01
1789671600,,,,,0.51,0.55,0.0,19.01
1789675200,,,,,0.51,0.55,0.0,19.01
1789678800,,,,,0.51,0.55,0.0,19.01
1789682400,,,,,0.51,0.55,0.0,19.01
1789686000,,,,,0.51,0.55,0.0,19.01
1789689600,0.55,0.55,0.55,0.55,0.51,0.55,25.0,44.01
1789693200,,,,,0.51,0.54,0.0,44.01
1789696800,,,,,0.51,0.54,0.0,44.01
1789700400,0.51,0.51,0.51,0.51,0.51,0.54,25.0,44.01
1789704000,,,,,0.51,0.54,0.0,44.01
1789707600,,,,,0.51,0.54,0.0,44.01
1789711200,,,,,0.51,0.54,0.0,44.01
1789714800,,,,,0.51,0.54,0.0,44.01
1789718400,,,,,0.5,0.54,0.0,44.01
1789722000,,,,,0.5,0.54,0.0,44.01
1789725600,,,,,0.5,0.54,0.0,44.01
1789729200,,,,,0.5,0.54,0.0,44.01
1789732800,,,,,0.49,0.53,0.0,44.01
1789736400,,,,,0.49,0.53,0.0,44.01
1789740000,0.5,0.5,0.5,0.5,0.49,0.53,2.31,44.01
1789743600,,,,,0.49,0.53,0.0,44.01
1789747200,,,,,0.48,0.53,0.0,44.01
1789750800,,,,,0.48,0.51,0.0,44.01
1789754400,,,,,0.48,0.51,0.0,44.01
1789758000,,,,,0.49,0.51,0.0,44.01
1789761600,,,,,0.49,0.51,0.0,44.01
1789765200,0.51,0.51,0.51,0.51,0.49,0.51,5.0,49.01
1789768800,0.51,0.51,0.51,0.51,0.49,0.51,17.33,53.4
1789772400,,,,,0.49,0.51,0.0,53.4
1789776000,,,,,0.49,0.51,0.0,53.4
1789779600,,,,,0.5,0.51,0.0,53.4
1789783200,,,,,0.5,0.51,0.0,53.4
1789786800,0.51,0.51,0.51,0.51,0.5,0.51,178.38,231.78
1789790400,0.51,0.51,0.51,0.51,0.5,0.51,88.72,320.5
1789794000,0.51,0.51,0.51,0.51,0.5,0.51,101.39,421.89
1789797600,0.51,0.51,0.51,0.51,0.5,0.51,505.02,926.91
1789801200,0.51,0.51,0.51,0.51,0.5,0.51,114.33,1041.24
1789804800,0.51,0.51,0.51,0.51,0.5,0.51,148.98,1190.22
1789808400,0.51,0.51,0.51,0.51,0.5,0.51,307.49,1497.71
1789812000,0.51,0.51,0.51,0.51,0.5,0.51,14.55,1512.26
1789815600,0.51,0.51,0.51,0.51,0.5,0.51,45.41,1557.67
1789819200,0.51,0.51,0.5,0.51,0.5,0.51,69.37,1627.04
1789822800,0.5,0.51,0.5,0.51,0.5,0.51,71.11,1698.15
1789826400,0.51,0.51,0.51,0.51,0.5,0.51,256.1,1954.25
1789830000,0.51,0.51,0.5,0.51,0.5,0.51,3130.11,5057.38
1789833600,0.51,0.51,0.51,0.51,0.5,0.51,1165.1,6222.48
1789837200,0.51,0.51,0.5,0.51,0.5,0.51,9497.75,15700.93
1789840800,0.5,0.51,0.5,0.51,0.49,0.51,736.35,16437.28
1789844400,0.51,0.51,0.49,0.51,0.5,0.51,831.87,17258.74
1789848000,0.51,0.51,0.5,0.51,0.5,0.51,3447.71,20706.45
1789851600,0.51,0.51,0.5,0.51,0.5,0.51,1670.75,22377.2
1789855200,0.51,0.51,0.51,0.51,0.5,0.51,460.83,22838.03
1789858800,0.51,0.51,0.5,0.51,0.5,0.51,5566.44,28402.55
1789862400,0.51,0.53,0.51,0.53,0.52,0.53,13425.01,41787.02
1789866000,0.53,0.53,0.52,0.53,0.52,0.53,6266.14,48039.42
1789869600,0.53,0.81,0.52,0.57,0.56,0.57,69575.43,109373.95
1789873200,0.56,0.7,0.14,0.24,0.23,0.24,202132.47,209731.06
1789876800,0.24,0.42,0.08,0.09,0.08,0.09,333496.5,445006.49
1789880400,0.09,0.91,0.03,0.51,0.5,0.51,2126609.25,1008093.53
