end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790031600,,,,,0.03,0.95,0.0,0.0
1790035200,,,,,0.41,0.46,0.0,0.0
1790038800,,,,,0.44,0.46,0.0,0.0
1790049600,0.46,0.46,0.46,0.46,0.44,0.46,6.4,6.4
1790053200,,,,,0.44,0.46,0.0,6.4
1790056800,,,,,0.44,0.45,0.0,6.4
1790060400,,,,,0.44,0.45,0.0,6.4
1790064000,,,,,0.44,0.46,0.0,6.4
1790067600,,,,,0.44,0.46,0.0,6.4
1790071200,,,,,0.44,0.46,0.0,6.4
1790074800,,,,,0.44,0.46,0.0,6.4
1790078400,,,,,0.44,0.46,0.0,6.4
1790082000,,,,,0.44,0.46,0.0,6.4
1790085600,,,,,0.44,0.45,0.0,6.4
1790089200,,,,,0.44,0.46,0.0,6.4
1790092800,,,,,0.44,0.46,0.0,6.4
1790096400,,,,,0.44,0.46,0.0,6.4
1790100000,,,,,0.43,0.46,0.0,6.4
1790103600,,,,,0.44,0.46,0.0,6.4
1790107200,,,,,0.44,0.45,0.0,6.4
1790110800,,,,,0.44,0.46,0.0,6.4
1790114400,,,,,0.44,0.46,0.0,6.4
1790118000,,,,,0.44,0.46,0.0,6.4
1790121600,,,,,0.44,0.46,0.0,6.4
1790125200,,,,,0.44,0.46,0.0,6.4
1790128800,,,,,0.44,0.45,0.0,6.4
1790132400,,,,,0.44,0.45,0.0,6.4
1790136000,0.45,0.45,0.45,0.45,0.44,0.45,10.9,17.3
1790139600,,,,,0.44,0.45,0.0,17.3
1790143200,,,,,0.44,0.45,0.0,17.3
1790146800,,,,,0.44,0.45,0.0,17.3
1790150400,,,,,0.44,0.45,0.0,17.3
1790154000,,,,,0.44,0.45,0.0,17.3
1790157600,,,,,0.44,0.45,0.0,17.3
1790161200,,,,,0.44,0.45,0.0,17.3
1790164800,,,,,0.44,0.45,0.0,17.3
1790168400,,,,,0.44,0.45,0.0,17.3
1790172000,0.45,0.45,0.45,0.45,0.44,0.45,2.18,19.48
1790175600,,,,,0.44,0.45,0.0,19.48
1790179200,,,,,0.43,0.46,0.0,19.48
1790182800,,,,,0.42,0.45,0.0,19.48
1790186400,,,,,0.43,0.46,0.0,19.48
1790190000,0.46,0.46,0.46,0.46,0.43,0.46,10.66,30.14
1790193600,0.46,0.46,0.46,0.46,0.43,0.46,21.33,51.47
1790197200,,,,,0.43,0.44,0.0,51.47
1790200800,0.44,0.44,0.44,0.44,0.42,0.44,78.01,129.48
1790204400,0.45,0.45,0.45,0.45,0.42,0.45,10.9,140.38
1790208000,0.44,0.44,0.42,0.42,0.42,0.44,43.62,162.67
1790211600,0.44,0.44,0.42,0.42,0.42,0.44,175.45,338.12
1790215200,0.42,0.42,0.42,0.42,0.41,0.42,290.68,628.8
1790218800,0.42,0.42,0.42,0.42,0.41,0.42,364.16,924.96
1790222400,0.42,0.42,0.41,0.42,0.41,0.42,545.56,1414.8
1790226000,0.42,0.44,0.42,0.44,0.43,0.44,699.94,2114.74
1790229600,0.44,0.44,0.43,0.44,0.43,0.44,729.08,2815.5
1790233200,0.44,0.44,0.44,0.44,0.43,0.44,51.33,2866.83
1790236800,,,,,0.43,0.44,0.0,2866.83
1790244000,0.44,0.44,0.44,0.44,0.43,0.44,90.32,2919.72
1790247600,0.44,0.44,0.44,0.44,0.43,0.44,352.35,3272.07
1790251200,0.44,0.45,0.44,0.45,0.43,0.45,9993.62,13265.69
1790254800,0.45,0.45,0.44,0.45,0.43,0.44,1852.98,15118.67
1790258400,0.44,0.47,0.44,0.47,0.45,0.46,35092.92,49810.13
1790262000,0.46,0.47,0.45,0.47,0.46,0.47,377.82,50153.01
1790265600,0.47,0.47,0.46,0.46,0.45,0.46,2321.09,52474.1
1790269200,0.46,0.47,0.46,0.47,0.46,0.47,3941.28,56411.74
1790272800,0.47,0.47,0.47,0.47,0.46,0.47,5486.62,61898.36
1790276400,0.47,0.47,0.46,0.47,0.46,0.47,3666.74,65544.18
1790280000,0.47,0.47,0.46,0.47,0.46,0.47,5835.84,71370.02
1790283600,0.47,0.47,0.46,0.47,0.46,0.47,9647.19,80699.08
1790287200,0.47,0.47,0.46,0.47,0.46,0.47,25049.78,105439.65
1790290800,0.47,0.5,0.41,0.47,0.46,0.47,121209.2,214289.72
1790294400,0.47,0.75,0.45,0.62,0.62,0.63,255664.54,406740.91
1790298000,0.63,0.88,0.49,0.88,0.87,0.88,189851.09,499631.91
