end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790020800,,,,,0.6,0.61,0.0,0.0
1790024400,,,,,0.6,0.61,0.0,0.0
1790028000,0.6,0.61,0.6,0.61,0.6,0.61,251.73,185.31
1790031600,,,,,0.6,0.61,0.0,185.31
1790035200,0.6,0.61,0.6,0.61,0.6,0.61,51.0,236.31
1790038800,0.61,0.61,0.61,0.61,0.6,0.61,11.09,247.4
1790042400,,,,,0.6,0.61,0.0,247.4
1790046000,0.6,0.61,0.6,0.61,0.6,0.61,51.0,247.4
1790049600,,,,,0.6,0.61,0.0,247.4
1790053200,,,,,0.6,0.61,0.0,247.4
1790056800,0.61,0.61,0.61,0.61,0.6,0.61,1.61,249.01
1790060400,,,,,0.6,0.61,0.0,249.01
1790064000,,,,,0.6,0.61,0.0,249.01
1790067600,,,,,0.6,0.61,0.0,249.01
1790071200,,,,,0.6,0.61,0.0,249.01
1790074800,,,,,0.6,0.61,0.0,249.01
1790082000,,,,,0.6,0.61,0.0,249.01
1790085600,,,,,0.6,0.61,0.0,249.01
1790089200,,,,,0.6,0.61,0.0,249.01
1790092800,,,,,0.6,0.61,0.0,249.01
1790096400,,,,,0.6,0.61,0.0,249.01
1790100000,,,,,0.6,0.61,0.0,249.01
1790103600,,,,,0.6,0.61,0.0,249.01
1790107200,0.61,0.61,0.61,0.61,0.6,0.61,258.76,507.77
1790110800,,,,,0.6,0.62,0.0,507.77
1790114400,,,,,0.6,0.62,0.0,507.77
1790118000,,,,,0.6,0.61,0.0,507.77
1790121600,,,,,0.6,0.61,0.0,507.77
1790125200,0.61,0.61,0.61,0.61,0.6,0.61,3.0,510.77
1790128800,,,,,0.6,0.61,0.0,510.77
1790132400,,,,,0.6,0.61,0.0,510.77
1790136000,0.6,0.61,0.59,0.61,0.59,0.61,66.97,577.74
1790139600,0.59,0.64,0.59,0.63,0.6,0.62,8196.97,8774.71
1790143200,0.62,0.64,0.62,0.64,0.62,0.64,2863.99,11638.7
1790146800,,,,,0.62,0.64,0.0,11638.7
1790150400,0.62,0.63,0.61,0.63,0.61,0.63,25.42,11661.12
1790154000,,,,,0.62,0.63,0.0,11661.12
1790157600,,,,,0.62,0.64,0.0,11661.12
1790161200,0.64,0.64,0.64,0.64,0.62,0.64,15.42,11676.54
1790164800,0.64,0.64,0.64,0.64,0.62,0.64,155.07,11831.61
1790168400,,,,,0.62,0.64,0.0,11831.61
1790172000,0.64,0.64,0.62,0.62,0.62,0.64,21.6,11831.61
1790175600,,,,,0.62,0.64,0.0,11831.61
1790179200,0.64,0.65,0.64,0.65,0.63,0.66,4.59,11835.41
1790182800,0.65,0.66,0.65,0.66,0.64,0.66,40.0,11875.41
1790186400,0.66,0.66,0.66,0.66,0.63,0.65,1.0,11876.41
1790190000,0.66,0.66,0.66,0.66,0.64,0.66,16.47,11892.88
1790193600,0.65,0.65,0.64,0.64,0.63,0.64,1988.91,12940.88
1790197200,0.64,0.64,0.64,0.64,0.62,0.64,108.01,13005.88
1790200800,0.63,0.63,0.63,0.63,0.62,0.63,8.0,13005.88
1790204400,0.63,0.64,0.63,0.63,0.62,0.63,68.56,13059.44
1790208000,0.63,0.64,0.63,0.64,0.62,0.63,56.92,13113.36
1790211600,0.63,0.64,0.63,0.64,0.63,0.64,768.57,13743.94
1790215200,0.64,0.64,0.63,0.64,0.63,0.64,2706.69,14661.44
1790218800,0.64,0.64,0.62,0.63,0.62,0.63,932.47,15296.19
1790222400,0.63,0.64,0.63,0.63,0.63,0.64,7945.3,23230.7
1790226000,0.64,0.64,0.63,0.64,0.63,0.64,1133.55,24342.65
1790229600,0.64,0.64,0.62,0.64,0.63,0.64,10365.21,34586.47
1790233200,0.64,0.64,0.63,0.64,0.63,0.64,4825.61,39388.94
1790236800,,,,,0.62,0.64,0.0,39388.94
1790244000,0.64,0.64,0.63,0.64,0.63,0.64,1611.08,41000.02
1790247600,0.64,0.64,0.64,0.64,0.63,0.64,907.87,41907.89
1790251200,0.64,0.64,0.63,0.64,0.63,0.64,3039.4,44947.29
1790254800,0.64,0.64,0.63,0.64,0.63,0.64,11737.64,56654.69
1790258400,0.64,0.64,0.64,0.64,0.63,0.64,14099.08,70753.77
1790262000,0.64,0.64,0.63,0.64,0.63,0.64,30854.24,101145.11
1790265600,0.64,0.64,0.63,0.64,0.63,0.64,15695.6,116775.47
1790269200,0.64,0.64,0.63,0.64,0.63,0.64,20735.42,133901.36
1790272800,0.64,0.65,0.63,0.65,0.64,0.65,69573.8,202872.53
1790276400,0.65,0.65,0.64,0.65,0.64,0.65,80593.05,281329.81
1790280000,0.65,0.98,0.64,0.98,0.97,0.98,364669.14,492064.39
1790283600,0.97,0.99,0.97,0.99,0.99,1.0,101098.92,512013.28
1790287200,0.99,0.99,0.97,0.99,0.98,0.99,288527.53,680526.5
