end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789927200,,,,,0.45,0.5,0.0,0.0
1789930800,,,,,0.45,0.5,0.0,0.0
1789934400,0.43,0.43,0.38,0.38,0.37,0.43,20.0,10.0
1789938000,0.43,0.43,0.43,0.43,0.39,0.43,0.22,10.22
1789941600,,,,,0.42,0.43,0.0,10.22
1789952400,0.43,0.43,0.43,0.43,0.42,0.43,0.68,10.9
1789970400,0.43,0.43,0.43,0.43,0.44,0.45,14.1,25.0
1789974000,,,,,0.44,0.45,0.0,25.0
1789977600,,,,,0.44,0.45,0.0,25.0
1789981200,,,,,0.44,0.45,0.0,25.0
1789984800,,,,,0.44,0.45,0.0,25.0
1789988400,,,,,0.44,0.47,0.0,25.0
1789992000,,,,,0.44,0.47,0.0,25.0
1789995600,,,,,0.44,0.47,0.0,25.0
1789999200,,,,,0.44,0.47,0.0,25.0
1790002800,,,,,0.44,0.47,0.0,25.0
1790006400,,,,,0.44,0.47,0.0,25.0
1790010000,0.47,0.47,0.47,0.47,0.44,0.47,10.2,35.2
1790013600,,,,,0.44,0.47,0.0,35.2
1790017200,0.47,0.47,0.47,0.47,0.44,0.47,10.44,45.64
1790020800,,,,,0.44,0.46,0.0,45.64
1790024400,,,,,0.44,0.46,0.0,45.64
1790028000,,,,,0.44,0.45,0.0,45.64
1790031600,,,,,0.44,0.45,0.0,45.64
1790035200,,,,,0.44,0.45,0.0,45.64
1790038800,,,,,0.44,0.45,0.0,45.64
1790042400,,,,,0.44,0.45,0.0,45.64
1790046000,,,,,0.44,0.45,0.0,45.64
1790049600,,,,,0.44,0.45,0.0,45.64
1790053200,0.45,0.45,0.45,0.45,0.44,0.45,21.8,67.44
1790056800,0.45,0.45,0.45,0.45,0.44,0.45,378.53,445.97
1790060400,,,,,0.44,0.45,0.0,445.97
1790064000,,,,,0.44,0.45,0.0,445.97
1790067600,,,,,0.44,0.45,0.0,445.97
1790071200,,,,,0.44,0.45,0.0,445.97
1790074800,,,,,0.44,0.45,0.0,445.97
1790082000,,,,,0.44,0.45,0.0,445.97
1790085600,,,,,0.44,0.45,0.0,445.97
1790089200,,,,,0.44,0.45,0.0,445.97
1790092800,,,,,0.44,0.45,0.0,445.97
1790096400,,,,,0.44,0.45,0.0,445.97
1790100000,0.45,0.46,0.45,0.46,0.45,0.47,929.9,1370.87
1790103600,0.47,0.47,0.47,0.47,0.45,0.47,268.08,1638.95
1790107200,,,,,0.45,0.46,0.0,1638.95
1790110800,0.45,0.45,0.4,0.4,0.39,0.4,1630.0,2471.95
1790114400,,,,,0.39,0.4,0.0,2471.95
1790118000,0.38,0.38,0.38,0.38,0.37,0.38,79.24,2491.95
1790121600,0.38,0.38,0.38,0.38,0.37,0.38,12.0,2491.95
1790125200,0.38,0.38,0.37,0.38,0.37,0.38,508.82,2454.95
1790128800,0.38,0.38,0.38,0.38,0.37,0.38,332.68,2454.95
1790132400,0.38,0.38,0.38,0.38,0.37,0.38,91.69,2517.98
1790136000,0.38,0.38,0.37,0.38,0.37,0.38,426.52,2761.47
1790139600,0.38,0.39,0.37,0.39,0.37,0.39,1386.35,3986.16
1790143200,0.39,0.39,0.37,0.39,0.38,0.39,5420.43,7908.15
1790146800,0.39,0.39,0.39,0.39,0.38,0.39,1230.87,9139.02
1790150400,0.39,0.39,0.39,0.39,0.38,0.39,471.25,9610.27
1790154000,0.39,0.39,0.39,0.39,0.38,0.39,3263.28,12873.55
1790157600,0.39,0.39,0.39,0.39,0.38,0.39,1731.0,14604.55
1790161200,0.39,0.39,0.39,0.39,0.38,0.39,1538.92,16143.47
1790164800,0.38,0.39,0.38,0.39,0.38,0.39,2722.32,18749.67
1790168400,0.39,0.39,0.38,0.39,0.38,0.39,7253.14,25215.91
1790172000,0.39,0.41,0.38,0.41,0.4,0.41,40975.71,66164.01
1790175600,0.4,0.41,0.4,0.41,0.4,0.41,12682.61,78254.55
1790179200,0.41,0.42,0.37,0.39,0.38,0.39,197431.72,228934.47
1790182800,0.39,0.4,0.38,0.4,0.39,0.4,125379.77,340499.84
1790186400,0.4,0.45,0.25,0.42,0.41,0.42,448972.15,729962.42
1790190000,0.42,0.84,0.31,0.79,0.79,0.8,909100.69,1069372.12
1790193600,0.79,0.99,0.78,0.99,0.99,1.0,979246.98,1358968.18
