end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789858800,,,,,0.46,0.57,0.0,0.0
1789862400,,,,,0.46,0.57,0.0,0.0
1789866000,,,,,0.46,0.56,0.0,0.0
1789869600,,,,,0.46,0.56,0.0,0.0
1789873200,,,,,0.46,0.57,0.0,0.0
1789876800,,,,,0.46,0.54,0.0,0.0
1789880400,0.54,0.54,0.54,0.54,0.47,0.54,25.0,25.0
1789884000,,,,,0.49,0.55,0.0,25.0
1789887600,,,,,0.49,0.54,0.0,25.0
1789891200,,,,,0.5,0.54,0.0,25.0
1789894800,,,,,0.5,0.54,0.0,25.0
1789898400,,,,,0.51,0.54,0.0,25.0
1789902000,,,,,0.5,0.54,0.0,25.0
1789905600,,,,,0.5,0.54,0.0,25.0
1789909200,,,,,0.48,0.54,0.0,25.0
1789912800,,,,,0.5,0.54,0.0,25.0
1789916400,,,,,0.5,0.54,0.0,25.0
1789920000,,,,,0.49,0.57,0.0,25.0
1789923600,0.53,0.54,0.53,0.54,0.5,0.54,38.03,63.03
1789927200,,,,,0.51,0.56,0.0,63.03
1789930800,0.56,0.56,0.56,0.56,0.49,0.56,3.51,66.54
1789934400,,,,,0.5,0.56,0.0,66.54
1789938000,,,,,0.49,0.55,0.0,66.54
1789941600,0.55,0.56,0.55,0.56,0.5,0.53,56.15,122.69
1789945200,0.53,0.54,0.53,0.54,0.5,0.54,54.75,177.44
1789948800,0.54,0.54,0.54,0.54,0.5,0.54,8.64,186.08
1789952400,0.54,0.54,0.54,0.54,0.5,0.54,9.11,195.19
1789956000,0.54,0.54,0.54,0.54,0.5,0.54,15.26,210.45
1789959600,0.54,0.54,0.54,0.54,0.5,0.54,10.93,221.38
1789963200,0.54,0.54,0.5,0.5,0.5,0.54,100.23,268.3
1789966800,0.54,0.54,0.54,0.54,0.51,0.54,36.45,304.75
1789970400,,,,,0.51,0.53,0.0,304.75
1789974000,0.53,0.53,0.53,0.53,0.51,0.53,1.85,306.6
