end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1787716800,0.23,0.32,0.23,0.32,0.23,0.27,117.63,117.63
1787803200,0.23,0.23,0.17,0.17,0.16,0.19,199.37,315.0
1787889600,,,,,0.16,0.2,0.0,315.0
1787976000,0.21,0.21,0.2,0.2,0.17,0.2,496.23,811.23
1788062400,0.17,0.2,0.17,0.19,0.18,0.19,107.94,918.17
1788148800,0.19,0.2,0.17,0.2,0.17,0.19,325.87,1203.04
1788235200,0.19,0.2,0.19,0.2,0.17,0.18,5.89,1208.93
1788321600,0.18,0.18,0.18,0.18,0.17,0.18,32.0,1240.93
1788408000,0.18,0.19,0.17,0.19,0.17,0.18,81.62,1321.37
1788494400,0.19,0.19,0.19,0.19,0.17,0.19,120.59,1441.96
1788580800,0.2,0.2,0.17,0.17,0.17,0.19,14.44,1441.96
1788667200,0.2,0.2,0.17,0.17,0.17,0.19,144.22,1547.82
1788753600,0.19,0.19,0.18,0.19,0.17,0.19,43.88,1589.21
1788840000,0.17,0.19,0.17,0.19,0.17,0.19,227.03,1777.99
1788926400,0.19,0.19,0.17,0.19,0.18,0.19,248.86,2022.85
1789012800,0.19,0.29,0.18,0.29,0.26,0.29,1548.18,3094.85
1789099200,0.29,0.3,0.23,0.26,0.24,0.26,3838.03,5542.85
1789185600,0.26,0.3,0.18,0.21,0.19,0.21,1619.56,6599.45
1789272000,0.2,0.27,0.19,0.27,0.25,0.27,903.25,7416.7
1789358400,0.23,0.33,0.17,0.33,0.32,0.33,12500.84,15749.85
1789444800,0.33,0.34,0.32,0.34,0.33,0.34,7037.23,21843.16
1789531200,0.34,0.35,0.33,0.35,0.34,0.35,10989.35,31605.53
1789617600,0.35,0.36,0.34,0.36,0.34,0.36,14685.56,45571.42
1789704000,0.36,0.36,0.34,0.35,0.34,0.35,16165.12,57250.58
1789790400,0.35,0.35,0.34,0.35,0.34,0.35,16308.24,71513.74
1789876800,0.35,0.35,0.34,0.35,0.34,0.35,28073.68,98615.11
