end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1787716800,,,,,0.23,0.31,0.0,0.0
1787803200,0.3,0.35,0.25,0.25,0.23,0.26,254.02,254.02
1787889600,0.34,0.34,0.25,0.25,0.23,0.26,65.0,306.02
1787976000,0.25,0.26,0.23,0.26,0.23,0.26,448.28,753.3
1788062400,0.26,0.26,0.24,0.26,0.25,0.26,1556.4,2309.7
1788148800,0.26,0.26,0.26,0.26,0.25,0.26,423.28,2732.98
1788235200,0.26,0.26,0.25,0.25,0.23,0.25,547.43,3280.41
1788321600,0.25,0.26,0.25,0.25,0.24,0.25,580.29,3860.7
1788408000,0.26,0.26,0.23,0.25,0.23,0.25,344.83,4127.53
1788494400,0.25,0.26,0.25,0.25,0.23,0.25,229.53,4357.06
1788580800,0.25,0.26,0.25,0.26,0.23,0.24,274.76,4631.82
1788667200,0.23,0.25,0.23,0.24,0.23,0.24,545.27,5120.09
1788753600,0.25,0.25,0.23,0.25,0.23,0.25,750.51,5712.59
1788840000,0.25,0.25,0.24,0.25,0.23,0.25,493.14,6205.73
1788926400,0.25,0.25,0.22,0.22,0.21,0.22,478.33,6680.06
1789012800,0.22,0.23,0.2,0.21,0.2,0.21,5559.88,10731.19
1789099200,0.21,0.22,0.2,0.21,0.2,0.21,2113.85,12759.75
1789185600,0.21,0.21,0.19,0.2,0.19,0.2,3303.01,15569.64
1789272000,0.2,0.22,0.19,0.21,0.2,0.21,3037.38,18406.66
1789358400,0.21,0.44,0.18,0.27,0.26,0.27,49366.48,59715.83
1789444800,0.27,0.28,0.25,0.27,0.26,0.27,80707.74,135539.84
1789531200,0.27,0.28,0.25,0.28,0.27,0.28,98525.75,227226.03
1789617600,0.28,0.28,0.27,0.28,0.27,0.28,77513.11,300844.83
1789704000,0.28,0.29,0.27,0.28,0.27,0.28,283700.54,561736.22
1789790400,0.28,0.28,0.27,0.28,0.27,0.28,216929.34,732005.33
1789876800,0.28,0.28,0.27,0.28,0.27,0.28,294321.34,935164.15
