end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1787716800,,,,,0.26,0.65,0.0,0.0
1787803200,0.66,0.66,0.66,0.66,0.61,0.65,1.0,1.0
1787889600,0.66,0.66,0.66,0.66,0.55,0.65,14.0,15.0
1787976000,0.65,0.65,0.57,0.64,0.62,0.64,1206.7,550.85
1788062400,0.63,0.64,0.61,0.63,0.62,0.63,3329.35,3838.89
1788148800,0.63,0.64,0.62,0.64,0.63,0.64,370.8,4041.79
1788235200,0.64,0.65,0.64,0.65,0.64,0.65,65.83,4079.29
1788321600,0.65,0.65,0.64,0.65,0.64,0.65,125.34,4125.37
1788408000,0.65,0.65,0.64,0.65,0.64,0.65,31.0,4127.37
1788494400,0.65,0.65,0.64,0.65,0.64,0.65,43.01,4154.38
1788580800,0.65,0.65,0.64,0.64,0.63,0.64,92.96,4216.84
1788667200,0.64,0.65,0.64,0.65,0.63,0.65,268.9,4485.74
1788753600,0.64,0.65,0.63,0.64,0.63,0.64,207.33,4580.75
1788840000,0.64,0.65,0.64,0.64,0.63,0.65,212.73,4718.48
1788926400,0.64,0.65,0.61,0.61,0.61,0.62,549.39,4830.41
1789012800,0.6,0.61,0.6,0.61,0.6,0.61,471.6,5226.53
1789099200,0.61,0.62,0.59,0.61,0.59,0.61,499.18,5351.75
1789185600,0.61,0.61,0.6,0.6,0.59,0.6,216.17,5504.71
1789272000,0.6,0.61,0.59,0.59,0.58,0.59,1664.02,6576.22
1789358400,0.59,0.75,0.54,0.7,0.69,0.7,14032.65,16927.54
1789444800,0.7,0.7,0.68,0.7,0.69,0.7,16904.13,29178.12
1789531200,0.7,0.7,0.67,0.68,0.67,0.68,23924.48,50202.48
1789617600,0.68,0.68,0.65,0.65,0.65,0.66,36868.07,84938.75
1789704000,0.66,0.66,0.65,0.66,0.65,0.66,36825.22,120228.68
1789790400,0.66,0.67,0.65,0.67,0.66,0.67,101393.06,218099.65
1789876800,0.67,0.67,0.65,0.66,0.65,0.66,179078.27,314699.56
