end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1787716800,0.77,0.77,0.77,0.77,0.28,0.77,3.8,3.8
1787803200,0.77,0.77,0.74,0.74,0.74,0.77,21.55,22.8
1787889600,0.77,0.77,0.77,0.77,0.72,0.75,29.38,52.18
1787976000,0.75,0.77,0.75,0.77,0.74,0.77,101.52,152.7
1788062400,0.77,0.77,0.75,0.76,0.74,0.76,173.29,302.99
1788148800,0.76,0.77,0.76,0.76,0.75,0.76,74.57,377.56
1788235200,0.77,0.77,0.75,0.75,0.75,0.76,10.13,383.81
1788321600,0.76,0.76,0.75,0.75,0.74,0.75,88.7,472.51
1788408000,0.75,0.76,0.75,0.76,0.74,0.77,21.62,494.13
1788494400,0.75,0.75,0.75,0.75,0.74,0.77,35.0,459.13
1788580800,0.77,0.77,0.77,0.77,0.75,0.77,29.88,489.01
1788667200,0.76,0.76,0.76,0.76,0.75,0.76,17.12,506.13
1788753600,0.76,0.77,0.76,0.77,0.75,0.77,54.83,560.96
1788840000,0.77,0.77,0.77,0.77,0.74,0.77,112.15,672.11
1788926400,0.77,0.78,0.77,0.78,0.77,0.79,4114.63,4786.74
1789012800,0.79,0.81,0.78,0.8,0.78,0.8,6127.44,10903.76
1789099200,0.8,0.8,0.78,0.79,0.79,0.8,571.46,11216.65
1789185600,0.8,0.82,0.79,0.79,0.79,0.8,460.45,11628.64
1789272000,0.8,0.81,0.8,0.8,0.79,0.8,254.07,11882.71
1789358400,0.8,0.83,0.67,0.75,0.73,0.75,16681.35,23462.89
1789444800,0.73,0.75,0.72,0.73,0.73,0.74,8577.92,28783.92
1789531200,0.74,0.74,0.72,0.73,0.72,0.73,9149.54,36055.65
1789617600,0.73,0.73,0.72,0.73,0.72,0.73,6008.35,41523.48
1789704000,0.73,0.73,0.72,0.73,0.72,0.73,16138.2,56615.19
1789790400,0.73,0.73,0.72,0.72,0.72,0.73,42376.21,94076.69
1789876800,0.73,0.73,0.72,0.73,0.72,0.73,30884.84,122600.29
