end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1787716800,0.75,0.75,0.75,0.75,0.45,0.75,1.31,1.31
1787803200,0.75,0.75,0.75,0.75,0.65,0.75,7.55,8.86
1787889600,,,,,0.7,0.72,0.0,8.86
1787976000,0.71,0.75,0.71,0.75,0.72,0.75,8.57,10.86
1788062400,0.75,0.75,0.74,0.74,0.71,0.74,78.33,88.19
1788148800,0.75,0.75,0.71,0.74,0.72,0.75,208.91,233.83
1788235200,0.75,0.75,0.75,0.75,0.72,0.75,7.86,241.69
1788321600,0.75,0.76,0.75,0.76,0.73,0.76,3.91,245.6
1788408000,0.76,0.76,0.73,0.76,0.72,0.76,99.73,310.11
1788494400,0.75,0.75,0.72,0.72,0.73,0.76,26.04,323.21
1788580800,0.76,0.76,0.72,0.76,0.73,0.76,198.64,519.85
1788667200,0.76,0.76,0.75,0.76,0.72,0.75,250.79,678.64
1788753600,0.76,0.76,0.76,0.76,0.73,0.76,30.81,709.45
1788840000,0.73,0.76,0.73,0.75,0.72,0.75,4.21,711.08
1788926400,0.75,0.75,0.73,0.73,0.72,0.73,51.9,762.98
1789012800,0.72,0.73,0.71,0.73,0.72,0.73,172.38,925.67
1789099200,0.73,0.73,0.72,0.72,0.71,0.72,180.85,992.31
1789185600,0.72,0.72,0.71,0.72,0.71,0.72,192.46,1108.15
1789272000,0.72,0.72,0.72,0.72,0.71,0.72,288.38,1374.84
1789358400,0.72,0.73,0.69,0.73,0.71,0.73,951.28,2229.04
1789444800,0.73,0.74,0.7,0.74,0.73,0.74,11470.26,11404.27
1789531200,0.73,0.74,0.72,0.74,0.73,0.74,25057.97,34541.21
1789617600,0.73,0.74,0.72,0.73,0.72,0.73,16965.31,49263.19
1789704000,0.73,0.74,0.72,0.73,0.72,0.73,19610.99,66817.56
1789790400,0.73,0.73,0.72,0.73,0.72,0.73,55495.23,118365.36
1789876800,0.73,0.73,0.71,0.72,0.71,0.72,52546.66,164579.78
1789963200,0.72,0.99,0.1,0.99,0.0,1.0,34951725.5,14024386.71
