end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790262000,0.26,0.32,0.24,0.32,0.31,0.32,227.0,224.0
1790265600,0.32,0.4,0.32,0.4,0.37,0.4,210.06,431.06
1790269200,0.29,0.29,0.29,0.29,0.29,0.3,9.0,431.06
1790272800,0.3,0.31,0.28,0.28,0.35,0.38,7.4,437.46
1790276400,0.35,0.35,0.35,0.35,0.35,0.36,2.0,437.46
1790280000,0.3,0.31,0.3,0.31,0.29,0.3,10.0,447.46
1790283600,0.3,0.32,0.29,0.31,0.35,0.37,25.5,468.46
1790287200,0.37,0.37,0.32,0.35,0.34,0.37,122.17,590.63
1790290800,0.37,0.38,0.37,0.38,0.37,0.38,5.56,596.19
1790294400,0.38,0.4,0.38,0.4,0.39,0.4,3.75,599.94
1790298000,0.4,0.55,0.4,0.52,0.49,0.53,216.83,816.77
1790301600,0.47,0.49,0.47,0.49,0.43,0.48,3.3,820.07
1790305200,0.46,0.48,0.46,0.48,0.53,0.55,24.0,844.07
1790308800,0.52,0.52,0.52,0.52,0.5,0.53,6.0,844.07
1790312400,0.53,0.53,0.48,0.53,0.48,0.53,20.52,852.81
1790316000,0.48,0.55,0.48,0.54,0.49,0.5,98.93,903.74
1790319600,0.5,0.5,0.38,0.38,0.35,0.37,193.93,964.27
1790323200,0.36,0.36,0.35,0.35,0.32,0.33,64.0,1015.27
1790326800,0.32,0.32,0.25,0.25,0.22,0.24,82.76,1036.03
1790330400,0.22,0.22,0.17,0.17,0.14,0.15,138.0,1128.3
1790334000,0.15,0.44,0.15,0.29,0.28,0.3,850.86,1730.5
1790337600,0.28,0.34,0.13,0.13,0.12,0.14,348.25,1895.32
1790341200,0.14,0.14,0.14,0.14,0.12,0.13,6.73,1902.05
1790344800,0.13,0.29,0.11,0.22,0.25,0.28,1590.41,3284.93
1790348400,0.27,0.37,0.24,0.35,0.33,0.35,303.67,3510.53
1790352000,0.37,0.5,0.35,0.5,0.48,0.5,412.0,3553.76
1790355600,0.5,0.58,0.33,0.37,0.35,0.37,822.93,3395.67
1790359200,0.35,0.47,0.12,0.46,0.34,0.45,1545.78,4075.92
1790362800,0.41,0.78,0.41,0.73,0.73,0.74,1896.36,3970.71
1790366400,0.73,0.84,0.66,0.84,0.81,0.84,630.72,4205.14
1790370000,0.82,0.82,0.01,0.01,0.01,0.04,1792.75,4817.47
1790373600,0.01,0.01,0.01,0.01,0.0,0.03,5217.15,8618.12
1790377200,0.03,0.7,0.03,0.18,0.25,0.28,6044.85,5388.78
1790380800,0.28,0.49,0.01,0.01,0.0,0.06,2328.01,5781.99
1790384400,0.06,0.06,0.01,0.01,0.0,0.01,301.01,6075.0
1790388000,0.01,0.01,0.01,0.01,0.0,0.01,45.34,6068.0
1790391600,0.01,0.3,0.01,0.2,0.25,0.27,2074.15,7301.82
1790395200,0.21,0.35,0.12,0.14,0.13,0.14,1179.61,7572.97
1790398800,0.13,0.26,0.01,0.01,0.0,0.01,1624.06,7686.14
1790402400,,,,,0.0,1.0,0.0,7686.14
