end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789916400,0.42,0.52,0.41,0.45,0.44,0.45,533.42,522.42
1789920000,0.45,0.51,0.45,0.5,0.5,0.51,173.28,667.7
1789923600,0.51,0.53,0.5,0.51,0.53,0.54,169.53,813.23
1789927200,0.54,0.54,0.48,0.49,0.47,0.5,213.81,890.04
1789930800,0.48,0.5,0.48,0.5,0.49,0.5,110.1,1000.14
1789934400,0.49,0.49,0.49,0.49,0.49,0.5,29.94,1030.08
1789938000,0.49,0.49,0.49,0.49,0.49,0.5,23.0,1053.08
1789941600,0.49,0.5,0.45,0.45,0.45,0.46,137.93,1164.16
1789945200,0.45,0.45,0.4,0.41,0.4,0.41,196.82,1333.83
1789948800,0.4,0.41,0.4,0.41,0.4,0.41,7.23,1341.06
1789952400,0.4,0.4,0.36,0.36,0.35,0.36,27.41,1368.47
1789956000,0.36,0.36,0.32,0.34,0.33,0.34,243.58,1566.11
1789959600,0.34,0.34,0.26,0.26,0.25,0.26,460.33,1935.45
1789963200,0.26,0.26,0.21,0.21,0.2,0.21,484.94,2359.98
1789966800,0.21,0.25,0.13,0.13,0.13,0.14,639.61,2829.15
1789970400,0.13,0.14,0.11,0.14,0.12,0.14,67.31,2843.26
1789974000,0.14,0.19,0.13,0.18,0.17,0.18,323.56,3108.95
1789977600,0.19,0.22,0.19,0.22,0.22,0.23,118.77,3198.72
1789981200,0.23,0.23,0.16,0.17,0.16,0.17,129.68,3275.35
1789984800,0.16,0.16,0.15,0.15,0.15,0.16,64.19,3300.35
1789988400,0.15,0.16,0.11,0.16,0.14,0.15,615.2,3722.72
1789992000,0.15,0.25,0.15,0.25,0.23,0.24,363.29,3992.85
1789995600,0.24,0.3,0.22,0.22,0.22,0.23,1093.76,4208.84
1789999200,0.22,0.22,0.15,0.19,0.19,0.2,1144.15,4833.3
1790002800,0.19,0.19,0.1,0.11,0.1,0.11,446.68,5165.52
1790006400,0.1,0.1,0.05,0.07,0.04,0.06,1398.42,6161.17
1790010000,0.04,0.07,0.01,0.01,0.01,0.02,3017.47,7045.24
1790013600,0.01,0.05,0.01,0.01,0.0,0.01,2397.26,8090.46
1790017200,0.01,0.01,0.01,0.01,0.0,0.01,660.1,8652.56
1790020800,0.01,0.01,0.01,0.01,0.0,0.01,1352.22,8958.15
1790024400,0.01,0.01,0.01,0.01,0.0,0.01,2066.29,11019.44
1790028000,0.01,0.01,0.01,0.01,0.0,0.01,333.0,11352.44
1790031600,,,,,0.0,0.01,0.0,11352.44
1790035200,0.01,0.01,0.01,0.01,0.0,0.01,99.0,11451.44
1790038800,0.01,0.01,0.01,0.01,0.0,0.01,833.0,12284.44
1790042400,0.01,0.01,0.01,0.01,0.0,0.01,59.67,12340.44
1790046000,,,,,0.0,0.01,0.0,12340.44
1790049600,0.01,0.01,0.01,0.01,0.0,0.01,197.03,12527.47
1790053200,0.01,0.01,0.01,0.01,0.0,0.01,28.0,12555.47
1790056800,,,,,0.0,1.0,0.0,12555.47
