end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790002800,0.38,0.41,0.32,0.33,0.34,0.36,189.55,151.69
1790006400,0.34,0.34,0.29,0.33,0.28,0.32,32.09,182.78
1790010000,0.29,0.29,0.29,0.29,0.28,0.29,49.0,191.78
1790013600,0.29,0.36,0.29,0.36,0.36,0.37,265.12,432.9
1790017200,0.37,0.39,0.37,0.38,0.37,0.38,20.16,453.06
1790020800,0.37,0.42,0.37,0.39,0.38,0.41,244.66,582.72
1790024400,0.41,0.43,0.37,0.41,0.4,0.41,849.48,1257.2
1790028000,0.4,0.41,0.39,0.41,0.4,0.42,109.07,1346.5
1790031600,0.41,0.42,0.35,0.39,0.38,0.39,353.97,1594.69
1790035200,0.39,0.44,0.35,0.44,0.42,0.44,305.68,1785.11
1790038800,0.44,0.46,0.43,0.46,0.45,0.46,406.72,2173.31
1790042400,0.46,0.5,0.43,0.49,0.47,0.49,648.7,2557.57
1790046000,0.48,0.49,0.35,0.38,0.38,0.39,293.8,2722.16
1790049600,0.4,0.44,0.37,0.44,0.43,0.45,675.52,3138.69
1790053200,0.43,0.51,0.43,0.47,0.45,0.46,715.55,3448.13
1790056800,0.45,0.52,0.45,0.52,0.52,0.53,292.74,3704.25
1790060400,0.52,0.56,0.49,0.56,0.55,0.56,243.76,3891.13
1790064000,0.56,0.57,0.56,0.57,0.56,0.57,76.28,3957.77
1790067600,0.57,0.6,0.57,0.6,0.56,0.58,60.08,4014.97
1790071200,0.56,0.58,0.55,0.58,0.55,0.57,199.1,4128.75
1790074800,0.56,0.59,0.54,0.58,0.56,0.58,191.06,4273.25
1790078400,0.58,0.6,0.5,0.58,0.55,0.58,410.57,4595.71
1790082000,0.58,0.59,0.47,0.56,0.55,0.56,1411.23,5427.0
1790085600,0.56,0.56,0.35,0.5,0.48,0.5,1860.3,6817.72
1790089200,0.5,0.59,0.4,0.58,0.57,0.58,1559.88,7774.42
1790092800,0.58,0.67,0.5,0.67,0.65,0.67,1772.92,8817.3
1790096400,0.67,0.7,0.01,0.01,0.0,0.01,8755.44,14549.26
1790100000,0.01,0.01,0.01,0.01,0.0,0.01,474.64,14980.79
1790103600,0.01,0.01,0.01,0.01,0.0,0.01,1373.7,16160.76
1790107200,0.01,0.01,0.01,0.01,0.0,0.01,46.75,16207.51
1790110800,0.01,0.01,0.01,0.01,0.0,0.01,614.1,16821.61
1790114400,0.01,0.01,0.01,0.01,0.0,0.01,1325.88,18147.49
1790118000,0.01,0.01,0.01,0.01,0.0,0.01,136.92,18250.35
1790121600,0.01,0.01,0.01,0.01,0.0,0.01,101.07,18343.86
1790125200,0.01,0.01,0.01,0.01,0.0,0.01,190.31,18534.17
1790128800,0.01,0.01,0.01,0.01,0.0,0.01,126.51,18660.68
1790132400,,,,,0.0,0.01,0.0,18660.68
1790136000,0.01,0.01,0.01,0.01,0.0,0.01,93.56,18754.19
1790139600,,,,,0.0,0.01,0.0,18754.19
1790143200,,,,,0.0,1.0,0.0,18754.19
