end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790175600,0.3,0.48,0.24,0.37,0.36,0.38,215.99,178.99
1790179200,0.36,0.36,0.34,0.34,0.33,0.34,35.81,213.8
1790182800,0.34,0.34,0.33,0.33,0.31,0.32,2.4,215.2
1790186400,0.31,0.35,0.29,0.34,0.31,0.33,117.22,301.52
1790190000,0.31,0.31,0.31,0.31,0.3,0.31,1.14,301.66
1790193600,0.31,0.31,0.3,0.31,0.3,0.31,120.92,404.58
1790197200,0.3,0.3,0.3,0.3,0.3,0.31,2.0,406.58
1790200800,0.31,0.33,0.31,0.32,0.31,0.33,157.3,518.88
1790204400,0.32,0.32,0.3,0.3,0.31,0.32,36.0,487.08
1790208000,0.32,0.36,0.32,0.36,0.35,0.36,300.67,785.75
1790211600,0.35,0.36,0.35,0.36,0.34,0.36,29.25,806.0
1790215200,0.36,0.36,0.33,0.34,0.32,0.33,181.27,972.27
1790218800,0.33,0.33,0.33,0.33,0.32,0.33,12.0,984.27
1790222400,0.32,0.33,0.32,0.32,0.32,0.33,81.31,1029.63
1790226000,0.31,0.31,0.3,0.31,0.3,0.31,108.65,1109.75
1790229600,0.3,0.3,0.2,0.2,0.18,0.2,413.68,1301.96
1790233200,0.2,0.2,0.11,0.12,0.11,0.12,1104.83,2145.7
1790236800,,,,,0.11,0.17,0.0,2145.7
1790240400,,,,,0.11,0.17,0.0,2145.7
1790244000,0.14,0.15,0.14,0.14,0.13,0.14,67.86,2202.42
1790247600,0.13,0.3,0.13,0.19,0.17,0.18,1494.16,3270.61
1790251200,0.18,0.22,0.18,0.18,0.2,0.21,415.1,3619.25
1790254800,0.21,0.34,0.21,0.21,0.2,0.21,1749.65,4864.1
1790258400,0.21,0.28,0.21,0.26,0.24,0.25,1153.69,5620.66
1790262000,0.25,0.28,0.23,0.24,0.23,0.24,983.06,5879.32
1790265600,0.24,0.24,0.07,0.09,0.08,0.09,2072.15,6416.36
1790269200,0.09,0.27,0.03,0.07,0.06,0.07,2541.1,7905.16
1790272800,0.06,0.14,0.04,0.07,0.05,0.06,1641.26,8955.51
1790276400,0.08,0.08,0.03,0.06,0.04,0.06,1755.88,10106.79
1790280000,0.04,0.23,0.04,0.12,0.12,0.13,2987.49,11194.28
1790283600,0.12,0.36,0.02,0.03,0.02,0.03,6440.59,14453.01
1790287200,0.02,0.03,0.01,0.01,0.0,0.01,2185.08,15778.52
1790290800,0.01,0.01,0.01,0.01,0.0,0.01,2194.37,17971.89
1790294400,0.01,0.01,0.01,0.01,0.0,0.01,2449.23,19851.55
1790298000,0.01,0.01,0.01,0.01,0.0,0.01,3041.69,22893.24
1790301600,0.01,0.01,0.01,0.01,0.0,0.01,2723.64,25464.98
1790305200,0.01,0.01,0.01,0.01,0.0,0.01,560.51,26025.49
1790308800,0.01,0.01,0.01,0.01,0.0,0.01,5619.42,31644.91
1790312400,0.01,0.01,0.01,0.01,0.0,0.01,97.0,31664.91
1790316000,,,,,0.0,1.0,0.0,31664.91
