end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1790262000,0.3,0.55,0.3,0.34,0.27,0.34,479.0,470.0
1790265600,0.28,0.32,0.17,0.21,0.21,0.24,585.52,871.12
1790269200,0.21,0.22,0.19,0.22,0.2,0.22,22.0,880.12
1790272800,0.22,0.32,0.22,0.27,0.27,0.29,296.0,1119.5
1790276400,0.27,0.27,0.25,0.25,0.21,0.25,38.0,1120.5
1790280000,0.23,0.27,0.23,0.27,0.25,0.28,267.67,1379.5
1790283600,0.25,0.27,0.25,0.26,0.25,0.26,4.0,1379.5
1790287200,0.25,0.32,0.24,0.32,0.31,0.32,336.61,1669.1
1790290800,0.32,0.33,0.27,0.28,0.27,0.29,231.87,1857.1
1790294400,0.29,0.39,0.29,0.39,0.34,0.36,400.0,2256.1
1790298000,0.36,0.39,0.36,0.38,0.38,0.39,7.0,2259.02
1790301600,0.37,0.37,0.36,0.36,0.36,0.37,108.69,2347.48
1790305200,0.37,0.39,0.37,0.37,0.36,0.37,31.4,2363.35
1790308800,0.37,0.39,0.37,0.39,0.38,0.39,65.2,2427.55
1790312400,0.38,0.38,0.33,0.33,0.33,0.34,16.05,2441.07
1790316000,0.33,0.33,0.27,0.27,0.26,0.27,208.0,2532.07
1790319600,0.27,0.27,0.26,0.26,0.26,0.27,18.44,2550.51
1790323200,0.26,0.26,0.26,0.26,0.26,0.27,58.79,2609.3
1790326800,0.26,0.27,0.26,0.26,0.25,0.26,52.1,2656.4
1790330400,0.25,0.25,0.12,0.12,0.13,0.14,60.36,2659.4
1790334000,0.13,0.28,0.13,0.14,0.15,0.16,373.82,2753.4
1790337600,0.16,0.16,0.11,0.13,0.11,0.13,935.14,3005.04
1790341200,0.11,0.15,0.1,0.15,0.14,0.15,170.59,3111.43
1790344800,0.14,0.25,0.14,0.25,0.24,0.25,322.24,3351.93
1790348400,0.24,0.35,0.23,0.34,0.34,0.35,521.52,3558.46
1790352000,0.35,0.4,0.29,0.29,0.26,0.29,267.11,3638.82
1790355600,0.26,0.31,0.22,0.24,0.23,0.24,253.62,3792.52
1790359200,0.21,0.24,0.05,0.24,0.2,0.25,656.22,4129.87
1790362800,0.25,0.66,0.25,0.37,0.4,0.43,2193.41,5404.47
1790366400,0.41,0.71,0.32,0.5,0.4,0.44,1044.68,5909.48
1790370000,0.4,0.59,0.16,0.26,0.22,0.26,1774.67,6370.26
1790373600,0.23,0.32,0.01,0.01,0.0,0.01,2932.86,7165.42
1790380800,0.01,0.01,0.01,0.01,0.0,0.01,182.47,7331.42
1790384400,0.01,0.01,0.01,0.01,0.0,0.01,14.0,7331.42
1790388000,0.01,0.01,0.01,0.01,0.0,0.01,20.0,7331.42
1790395200,0.01,0.01,0.01,0.01,0.0,0.01,15.0,7346.42
1790398800,,,,,0.0,0.01,0.0,7346.42
1790402400,,,,,0.0,1.0,0.0,7346.42
