end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789862400,,,,,0.14,0.86,0.0,0.0
1789869600,,,,,0.14,0.86,0.0,0.0
1789873200,,,,,0.14,0.69,0.0,0.0
1789876800,0.2,0.2,0.13,0.13,0.19,0.81,117.17,117.17
1789880400,,,,,0.19,0.79,0.0,117.17
1789884000,0.72,0.72,0.72,0.72,0.19,0.63,1.36,118.53
1789887600,,,,,0.21,0.23,0.0,118.53
1789891200,,,,,0.21,0.23,0.0,118.53
1789894800,0.23,0.24,0.23,0.24,0.21,0.24,102.8,201.33
1789898400,,,,,0.21,0.28,0.0,201.33
1789902000,,,,,0.22,0.27,0.0,201.33
1789905600,,,,,0.21,0.31,0.0,201.33
1789912800,,,,,0.22,0.31,0.0,201.33
1789916400,,,,,0.22,0.31,0.0,201.33
1789920000,,,,,0.21,0.31,0.0,201.33
1789923600,0.23,0.23,0.22,0.22,0.22,0.26,15.0,216.33
1789927200,,,,,0.21,0.27,0.0,216.33
1789930800,,,,,0.22,0.27,0.0,216.33
1789934400,0.23,0.23,0.21,0.22,0.21,0.22,47.12,263.45
1789938000,,,,,0.21,0.22,0.0,263.45
1789941600,0.21,0.21,0.19,0.2,0.16,0.2,456.67,720.12
1789945200,,,,,0.16,0.2,0.0,720.12
1789948800,0.2,0.2,0.2,0.2,0.17,0.2,23.67,743.79
1789952400,0.18,0.18,0.18,0.18,0.16,0.18,9.95,753.74
1789956000,,,,,0.16,0.17,0.0,753.74
1789959600,0.17,0.17,0.17,0.17,0.17,0.18,65.57,819.31
1789963200,0.17,0.17,0.13,0.13,0.13,0.14,778.17,1597.48
1789966800,0.14,0.15,0.13,0.13,0.13,0.14,363.66,1950.14
1789970400,0.14,0.14,0.12,0.13,0.11,0.13,143.76,2093.9
1789974000,0.13,0.13,0.13,0.13,0.11,0.13,202.81,2296.71
1789977600,0.13,0.13,0.13,0.13,0.11,0.13,36.25,2332.96
1789981200,0.13,0.13,0.13,0.13,0.11,0.13,79.75,2412.71
1789984800,0.13,0.13,0.13,0.13,0.11,0.13,14.5,2427.21
1789988400,,,,,0.11,0.12,0.0,2427.21
1789992000,0.12,0.12,0.12,0.12,0.11,0.12,15.69,2442.9
1789995600,0.11,0.12,0.11,0.11,0.11,0.12,195.2,2465.69
1789999200,0.12,0.16,0.12,0.12,0.12,0.13,701.63,3011.28
1790002800,0.13,0.13,0.12,0.13,0.12,0.13,27.5,3037.78
1790006400,0.13,0.13,0.12,0.13,0.11,0.13,40.26,3078.04
1790010000,0.13,0.13,0.13,0.13,0.12,0.13,49.2,3127.24
1790013600,0.13,0.13,0.12,0.13,0.12,0.13,172.69,3299.93
1790017200,0.13,0.13,0.13,0.13,0.12,0.13,14.5,3314.43
1790020800,0.13,0.13,0.11,0.13,0.11,0.13,204.45,3518.88
1790024400,0.13,0.13,0.12,0.12,0.11,0.12,156.7,3659.58
1790028000,,,,,0.11,0.12,0.0,3659.58
1790031600,0.12,0.12,0.12,0.12,0.11,0.12,102.28,3740.66
1790035200,0.11,0.11,0.11,0.11,0.1,0.11,205.9,3940.66
1790038800,0.11,0.11,0.11,0.11,0.1,0.11,166.95,4081.51
1790042400,0.11,0.11,0.11,0.11,0.1,0.11,247.97,4329.48
1790046000,0.11,0.11,0.1,0.1,0.09,0.1,175.32,4504.8
1790049600,0.1,0.1,0.09,0.1,0.09,0.1,3446.43,7801.09
1790053200,0.1,0.1,0.09,0.09,0.09,0.1,3223.51,10968.17
1790056800,0.1,0.1,0.08,0.08,0.08,0.09,589.41,11501.15
1790060400,0.09,0.09,0.09,0.09,0.08,0.09,470.02,11971.17
1790064000,0.09,0.09,0.09,0.09,0.08,0.09,380.22,12351.39
1790067600,0.09,0.09,0.08,0.09,0.08,0.09,199.85,12530.35
1790071200,0.09,0.09,0.08,0.08,0.08,0.09,3032.29,14975.26
1790074800,0.09,0.09,0.09,0.09,0.08,0.09,545.0,15520.26
1790078400,0.09,0.09,0.08,0.09,0.08,0.09,77.13,15592.22
1790082000,0.09,0.09,0.08,0.09,0.08,0.09,755.06,16328.47
1790085600,0.09,0.09,0.07,0.08,0.07,0.08,906.03,17224.06
1790089200,0.08,0.08,0.07,0.08,0.07,0.08,5262.73,22485.79
1790092800,0.08,0.08,0.08,0.08,0.07,0.08,883.06,23352.02
1790096400,0.08,0.08,0.06,0.06,0.06,0.07,1821.09,24056.11
1790100000,0.07,0.07,0.06,0.07,0.06,0.07,4120.64,28123.91
1790103600,0.07,0.07,0.07,0.07,0.06,0.07,11542.87,39666.78
1790107200,0.07,0.07,0.06,0.07,0.06,0.07,21179.24,60477.77
1790110800,0.07,0.07,0.06,0.07,0.06,0.07,4591.7,65032.59
1790114400,0.07,0.07,0.06,0.07,0.06,0.07,20994.25,84247.03
1790118000,0.07,0.07,0.06,0.07,0.06,0.07,24855.07,108675.66
1790121600,0.07,0.11,0.05,0.09,0.08,0.09,309609.52,336607.81
1790125200,0.09,0.2,0.03,0.04,0.03,0.04,475897.39,632799.25
