end_period_ts,open,high,low,close,yes_bid_close,yes_ask_close,volume,open_interest
1789862400,,,,,0.13,0.87,0.0,0.0
1789876800,0.84,0.86,0.82,0.86,0.13,0.86,121.4,121.4
1789880400,0.84,0.84,0.84,0.84,0.19,0.81,2.35,123.75
1789884000,,,,,0.36,0.82,0.0,123.75
1789887600,,,,,0.73,0.78,0.0,123.75
1789894800,,,,,0.76,0.78,0.0,123.75
1789898400,0.76,0.76,0.76,0.76,0.71,0.76,28.0,151.75
1789902000,,,,,0.69,0.77,0.0,151.75
1789905600,,,,,0.62,0.77,0.0,151.75
1789909200,,,,,0.66,0.77,0.0,151.75
1789912800,,,,,0.68,0.76,0.0,151.75
1789916400,0.76,0.76,0.76,0.76,0.68,0.76,17.0,168.75
1789920000,,,,,0.67,0.77,0.0,168.75
1789923600,0.77,0.77,0.76,0.76,0.71,0.77,151.89,320.64
1789927200,,,,,0.71,0.77,0.0,320.64
1789930800,,,,,0.71,0.77,0.0,320.64
1789934400,0.77,0.81,0.77,0.81,0.77,0.81,947.48,1255.12
1789938000,0.81,0.81,0.77,0.81,0.77,0.8,40.09,1293.15
1789941600,0.8,0.83,0.8,0.83,0.8,0.83,1982.97,3276.12
1789945200,0.83,0.87,0.8,0.84,0.8,0.84,1051.55,4265.87
1789948800,0.84,0.84,0.83,0.83,0.8,0.84,24.38,4290.25
1789952400,0.84,0.85,0.84,0.85,0.82,0.85,533.13,4823.38
1789956000,0.85,0.85,0.85,0.85,0.82,0.85,1.16,4824.54
1789959600,0.85,0.85,0.84,0.85,0.84,0.85,554.0,5315.54
1789963200,0.85,0.88,0.85,0.87,0.87,0.88,1869.85,6989.03
1789966800,0.88,0.89,0.87,0.89,0.88,0.89,1192.17,8109.06
1789970400,0.89,0.89,0.87,0.87,0.88,0.89,108.14,8167.64
1789974000,0.89,0.89,0.89,0.89,0.88,0.89,137.14,8304.78
1789977600,0.89,0.89,0.88,0.89,0.88,0.89,29.78,8312.26
1789981200,0.89,0.89,0.89,0.89,0.88,0.89,67.0,8379.26
1789984800,0.89,0.89,0.89,0.89,0.88,0.89,35.68,8414.94
1789988400,0.89,0.89,0.89,0.89,0.88,0.89,3.34,8418.28
1789992000,0.89,0.9,0.89,0.9,0.89,0.9,803.33,9221.61
1789995600,0.9,0.9,0.87,0.9,0.89,0.9,309.3,9236.16
1789999200,0.89,0.89,0.84,0.89,0.87,0.89,805.05,9821.5
1790002800,0.88,0.89,0.88,0.88,0.87,0.88,114.26,9935.76
1790006400,0.88,0.89,0.87,0.89,0.87,0.89,276.54,10173.3
1790010000,0.89,0.89,0.87,0.87,0.87,0.89,263.93,10197.36
1790013600,0.89,0.89,0.87,0.89,0.87,0.89,593.94,10492.67
1790017200,0.89,0.89,0.89,0.89,0.87,0.89,44.83,10537.5
1790020800,0.89,0.9,0.87,0.89,0.87,0.89,772.67,11147.05
1790024400,0.89,0.89,0.87,0.89,0.88,0.89,260.32,11183.19
1790028000,0.89,0.89,0.87,0.89,0.87,0.89,1444.68,12167.31
1790031600,0.89,0.9,0.87,0.9,0.88,0.9,237.95,12292.39
1790035200,0.88,0.9,0.88,0.9,0.88,0.9,1789.8,13653.7
1790038800,0.9,0.9,0.88,0.89,0.89,0.9,1021.29,13847.33
1790042400,0.9,0.91,0.89,0.91,0.89,0.91,25261.92,38546.45
1790046000,0.91,0.91,0.89,0.9,0.9,0.91,2187.82,38309.59
1790049600,0.91,0.91,0.9,0.91,0.9,0.91,918.65,38376.72
1790053200,0.91,0.91,0.9,0.9,0.9,0.91,9909.96,47638.22
1790056800,0.91,0.92,0.9,0.92,0.91,0.92,1574.06,48296.34
1790060400,0.92,0.92,0.91,0.92,0.91,0.92,6514.7,54734.07
1790064000,0.92,0.92,0.92,0.92,0.91,0.92,587.45,55321.52
1790067600,0.92,0.92,0.92,0.92,0.91,0.92,263.47,55584.99
1790071200,0.92,0.92,0.91,0.92,0.91,0.92,688.07,56229.86
1790074800,0.92,0.92,0.92,0.92,0.91,0.92,535.24,56765.1
1790078400,0.92,0.92,0.91,0.92,0.91,0.92,3470.2,58534.94
1790082000,0.92,0.92,0.91,0.92,0.91,0.92,392.56,58913.5
1790085600,0.92,0.93,0.92,0.93,0.92,0.93,13876.37,72789.87
1790089200,0.93,0.93,0.92,0.93,0.92,0.93,1277.12,72998.35
1790092800,0.93,0.93,0.92,0.93,0.92,0.93,4920.4,76882.99
1790096400,0.92,0.93,0.92,0.93,0.92,0.93,5340.74,81967.06
1790100000,0.93,0.94,0.92,0.94,0.93,0.94,11751.46,93404.84
1790103600,0.94,0.95,0.93,0.94,0.93,0.94,78493.75,171191.7
1790107200,0.94,0.94,0.93,0.93,0.93,0.94,30454.79,201066.75
1790110800,0.94,0.94,0.93,0.94,0.93,0.94,8112.71,208368.9
1790114400,0.94,0.94,0.93,0.94,0.93,0.94,4062.87,211778.19
1790118000,0.94,0.94,0.93,0.94,0.93,0.94,11520.43,222099.32
1790121600,0.94,0.95,0.9,0.92,0.91,0.92,134240.24,349971.0
1790125200,0.92,0.97,0.8,0.97,0.96,0.97,208510.51,483607.71
